artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.10516617787900674
