artifact_key,feature_set,category,model,balance_method,rank,feature,mean_positive_shap,mean_negative_shap_abs,mean_shap,mean_abs_shap,positive_push_rate,negative_push_rate,group_name,n_group_rows_total,n_explained_rows,source_train_csv,source_label_csv,group_source,threshold
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,1,64,1.4382983169994314,0.5545824221160897,0.8837158948833415,1.9928807391155205,0.6,0.4,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,2,59,1.315788437298205,0.11228563939096078,1.2035027979072446,1.428074076689166,0.8,0.2,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,3,56,0.7478552758763123,0.4936048344649997,0.2542504414113127,1.241460110341312,0.6888888888888889,0.3111111111111111,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,4,132,0.4608962641312496,0.4785364936536633,-0.017640229522413838,0.9394327577849129,0.4,0.6,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,5,280,0.4511380216668713,0.06584040472437762,0.3852976169424937,0.516978426391249,0.7555555555555555,0.24444444444444444,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,6,21,0.4360840612234356,0.13460478285856503,0.30147927836487054,0.5706888440820008,0.6888888888888889,0.3111111111111111,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,7,55,0.42477090430774134,0.3539047620262628,0.07086614228147854,0.778675666334004,0.5111111111111111,0.4888888888888889,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,8,129,0.3534294299390295,0.11741757473731718,0.23601185520171228,0.47084700467634677,0.7333333333333333,0.26666666666666666,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,9,43,0.35278603320403606,0.23321603594504758,0.11956999725898845,0.5860020691490835,0.4666666666666667,0.5333333333333333,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,10,137,0.28616069220539325,0.09551640062950738,0.19064429157588583,0.3816770928349007,0.6666666666666666,0.3333333333333333,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,11,416,0.28135624496247996,0.13597652049811534,0.14537972446436462,0.4173327654605954,0.6888888888888889,0.3111111111111111,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,12,19,0.27756394990474337,0.00693913169626654,0.27062481820847684,0.28450308160100996,0.9555555555555556,0.044444444444444446,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,13,75,0.27184546415705646,0.16422067269404517,0.10762479146301127,0.4360661368511016,0.4888888888888889,0.5111111111111111,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,14,348,0.24616841513244442,0.04668924280986651,0.1994791723225779,0.2928576579423109,0.6,0.4,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,15,122,0.2400456001660461,0.07999861496599112,0.16004698520005498,0.32004421513203735,0.6666666666666666,0.3333333333333333,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,16,582,0.23450072370249747,0.10454357033446128,0.12995715336803615,0.3390442940369587,0.6444444444444445,0.35555555555555557,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,17,130,0.22568438212270228,0.10029200880299205,0.12539237331971015,0.32597639092569436,0.6666666666666666,0.3333333333333333,TP,45,45,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.2526011564304778
