artifact_key,feature_set,category,model,balance_method,feature,pos_n,neg_n,pos_mean,neg_mean,pos_median,neg_median,pos_p95,neg_p95,mean_gap,median_gap,p95_gap,ks_stat,wasserstein_distance,distribution_sep_score,threshold
Base_LR_SMOTE,Base,supervised,LR,SMOTE,17,83,1170,-0.03797924947951228,0.0035476381049157502,-0.0307224799478913,0.1065131362577163,0.7385593908935327,0.7393218109835639,-0.041526887584428025,-0.1372356162056076,-0.0007624200900311351,0.15697662444650395,0.11216542262724602,0.31442581348017296,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,10,83,1170,0.11451488701425011,-0.00805464570777001,0.3016871278482487,0.0319771280353688,1.6135565669380956,1.5315647269949813,0.12256953272202012,0.2697099998128799,0.08199183994311432,0.12140871177015755,0.22367164956671626,0.31337642522571435,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,31,83,1170,-0.18178969310012272,0.013276080265425145,-0.4438816427274017,-0.45355803578927,1.7886669295757365,1.874126227915408,-0.19506577336554787,0.009676393061868294,-0.08545929833967159,0.11847389558232932,0.23174365902970664,0.31269596995401633,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,104,83,1170,-0.16479113245361804,0.011306603251262917,0.2467541600333214,0.0167322120439882,1.1668419519906543,1.281852925985321,-0.17609773570488096,0.2300219479893332,-0.11501097399466675,0.09833178869323447,0.29561516021627765,0.3124834383905626,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,562,83,1170,-0.2257921924208666,-0.01655270944231932,0.0508908395105825,0.1887927251301679,1.014539158749333,1.3299275015325127,-0.20923948297854728,-0.13790188561958538,-0.3153883427831796,0.12132633096488518,0.21931067641847649,0.31094359082809503,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,44,83,1170,-0.10120969961331822,0.007178567066637968,-0.1904323287212952,0.0413452270831927,1.353896108908377,1.5024276053095351,-0.10838826667995619,-0.2317775558044879,-0.14853149640115815,0.12292245906703737,0.2128661266557366,0.31023268666641246,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,NA_112,83,1170,0.3132530120481928,0.45726495726495725,0.0,0.0,1.0,1.0,-0.14401194521676447,0.0,0.0,0.1440119452167645,0.14401194521676453,0.3094142309585598,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,310,83,1170,0.15420075522474838,-0.011074368011557197,0.0648005498315571,-0.0627807073583575,1.5939530467221075,1.684626868796368,0.16527512323630558,0.1275812571899146,-0.09067382207426045,0.12440531356194007,0.20260667495895146,0.30732439373560627,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,553,83,1170,0.20429054928450985,-0.02369334101717907,-0.064152850818067,-0.10084600104094604,1.2710859949244042,1.0389160618552922,0.22798389030168892,0.03669315022287904,0.23216993306911204,0.10363505303264339,0.268597383901329,0.3071722154879381,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,83,83,1170,-0.11332949579357207,0.008039613804159108,-0.1615317944605846,0.0437862427505653,1.485999907346126,1.6465671511915951,-0.12136910959773117,-0.2053180372111499,-0.16056724384546905,0.1346102358150551,0.1682762839343548,0.30639548838467645,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,339,83,1170,0.09760460883033815,-0.007094094364986445,0.0219763928836566,0.01014728052373505,0.41937501317457787,0.31821711934022096,0.1046987031953246,0.01182911235992155,0.10115789383435692,0.12229430542683555,0.2040098282630956,0.3045182980504857,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,115,83,1170,-0.16543419251204122,0.011735929896151858,-0.0070384258648829,0.08786912395216485,1.0763860230592286,1.4952358661125402,-0.17717012240819308,-0.09490754981704776,-0.41884984305331163,0.12236638863144887,0.20346514430029342,0.3043527406077299,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,588,83,1170,0.12020353669546761,-0.008122820865087877,-0.0085345539313291,-0.2490388325620975,1.7437109046642685,1.7780686587543784,0.1283263575605555,0.2405042786307684,-0.03435775409010988,0.1284934610235815,0.178103529205553,0.30129606953893157,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,544,83,1170,0.047779960063464674,-0.0034916454280483076,0.3018890646394068,0.3018890646394068,0.6031898600651647,1.6410037109761186,0.05127160549151298,0.0,-1.037813850910954,0.10946349500566369,0.23746659583402605,0.30057870732900027,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,123,83,1170,0.21066695641963235,-0.01586253764298236,0.0852875704887081,-0.0068052528056853,2.3876081528485944,1.5173309727165554,0.22652949406261472,0.09209282329439339,0.870277180132039,0.1107300998867264,0.22846248312538073,0.29796782764577123,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,227,83,1170,0.14220491181666625,-0.010316440173841892,-0.1571428743829484,-0.2469039518922257,1.9917373211891534,1.539341490542397,0.15252135199050815,0.08976107750927728,0.45239583064675637,0.13041911234682318,0.16544025504803236,0.2978664615131482,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,2,83,1170,-0.017925747764162222,0.0017345762587748894,-0.1441076694935351,0.033459155611486754,1.5006218779596288,1.5546049903166628,-0.01966032402293711,-0.17756682510502186,-0.05398311235703401,0.12000823808052724,0.19788283564766476,0.29745630752695773,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,66,83,1170,-0.18631908830404553,0.014517669590368914,-0.1385845563283186,-0.013325296056072,1.4909920211536782,1.6493591221954604,-0.20083675789441444,-0.1252592602722466,-0.1583671010417822,0.11401503449696221,0.213826942739628,0.295782738889743,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,338,83,1170,0.029856892193423124,-0.0025165544522817627,-0.0723784676738478,-0.09254195731938811,0.2670365613429043,0.31511701510541923,0.032373446645704886,0.02016348964554031,-0.04808045376251491,0.1506847904438266,0.09549208413770724,0.29508923958053646,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,68,83,1170,-0.17500709240783138,0.011938970013857207,-0.0762207838821816,0.056810704811663046,1.6424321421194865,1.3360464546232664,-0.1869460624216886,-0.13303148869384465,0.3063856874962201,0.10403665945834621,0.2441675949504897,0.2949928212356276,0.12060301142481507
