artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
Base_LR_SMOTE,Base,supervised,LR,SMOTE,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.12060301142481507
