artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
RFERF_RF_SMOTE,RFERF,supervised,RF,SMOTE,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1755144641265648
