artifact_key,feature_set,category,model,balance_method,feature,tp_rank,tp_mean_positive_shap,tp_mean_negative_shap_abs,tp_mean_shap,tp_mean_abs_shap,tp_positive_push_rate,tp_negative_push_rate,tp_group_rows_total,tp_explained_rows,fp_rank,fp_mean_positive_shap,fp_mean_negative_shap_abs,fp_mean_shap,fp_mean_abs_shap,fp_positive_push_rate,fp_negative_push_rate,fp_group_rows_total,fp_explained_rows,fp_evidence_sufficient,tp_fp_shap_gap,tp_fp_rank_gap,shap_signal_type,tp_signal_available,group_source_x,tp_n,fp_n,tn_n,fn_n,tp_mean,fp_mean,tn_mean,fn_mean,tp_median,fp_median,tn_median,fn_median,tp_vs_tn_smd,tp_vs_fp_smd,fp_vs_tn_smd,monitor_direction,suggested_threshold,tp_trigger_rate,fp_trigger_rate,tn_trigger_rate,group_source_y,model_feature_score,hard_gate_tp_signal,hard_gate_separation,hard_gate_gap,hard_gate_pass,recommendation,group_source,threshold
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,59,1,0.0339385926596945,0.0009436125065165929,0.0329949801531779,0.034882205166211086,0.7254901960784313,0.27450980392156865,51,51,1,0.016161311343017036,0.003051126494288508,0.013110184848728525,0.019212437837305547,0.625,0.375,218,80,1,0.01777728131667746,0.0,true_anomaly_candidate,1,train_oof,51,218,952,32,0.8263055893270912,0.7366666556909939,-0.2210096104542426,0.21425159831872292,0.5913549367439842,0.652215199329083,-0.2892502206406054,-0.0319436852812387,1.7539132185862578,0.054273946282261905,1.0610115788933288,high,2.3147089325466843,0.0784313725490196,0.10550458715596331,0.01050420168067227,train_oof,0.8939925661541355,1,1,1,1,monitor_first,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,103,2,0.02503345510379155,0.0006021659400261895,0.02443128916376535,0.025635621043817745,0.7647058823529411,0.23529411764705882,51,51,3,0.009799482954351162,0.001669722788695209,0.008129760165655957,0.011469205743046369,0.575,0.425,218,80,1,0.015233972149440389,1.0,true_anomaly_candidate,1,train_oof,51,218,952,32,1.1001530795519698,0.8960488723695184,-0.2681184985546481,0.07079409477075112,1.170021611873074,0.9738769248064886,-0.301063541126317,-0.023191901115321198,1.7227932156234498,0.19157768456170726,1.3587541805961816,high,1.79049263862704,0.19607843137254902,0.13761467889908258,0.01050420168067227,train_oof,0.7792236017140718,1,1,1,1,monitor_first,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,510,7,0.011203723970935414,0.00024249506485941378,0.010961228906076,0.011446219035794828,0.8235294117647058,0.17647058823529413,51,51,7,0.005161104984197478,0.000988081315064846,0.004173023669132634,0.006149186299262324,0.5,0.5,218,80,1,0.006042618986737936,0.0,true_anomaly_candidate,1,train_oof,51,218,952,32,1.008368050885239,0.732606888282911,-0.2190280905490714,-0.11073727273716849,0.3482285251245013,0.2500857175061322,-0.310664391108818,-0.16914827534555243,1.8081964991853017,0.1678446213154597,1.1036547371636158,high,1.6952580764225187,0.21568627450980393,0.14678899082568808,0.01050420168067227,train_oof,0.4930316248994766,1,1,1,1,review,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,65,6,0.012859282214831382,0.00022784380502370488,0.012631438409807676,0.013087126019855086,0.7843137254901961,0.21568627450980393,51,51,4,0.007367436605852681,0.0010557695227575337,0.0063116670830951445,0.008423206128610215,0.5,0.5,218,80,1,0.0054918456089787,-2.0,true_anomaly_candidate,1,train_oof,51,218,952,32,0.5886129969373748,0.5015165404506287,-0.14119360043307144,-0.2156204452966758,0.3924581330782618,0.0712292264370213,-0.16989411885027045,-0.5190553794505683,1.1148227280371605,0.05048329351229878,0.6800502023258759,high,1.2969819944497316,0.35294117647058826,0.24770642201834864,0.01050420168067227,train_oof,0.4130214526060668,1,1,1,1,review,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,63,8,0.010261252252707274,0.00029757138336916346,0.00996368086933811,0.01055882363607644,0.6274509803921569,0.37254901960784315,51,51,6,0.005592545185154963,0.0008625820233777122,0.004729963161777253,0.006455127208532675,0.375,0.625,218,80,1,0.00466870706755231,-2.0,true_anomaly_candidate,1,train_oof,51,218,952,32,0.48420643653077383,0.39270838201178365,-0.11382555024732322,-0.07582691107855807,-0.039989683617217,0.11790795149894409,-0.14289660119197364,-0.08295638599663045,0.9914903441367318,0.04999551420173605,0.5219819607526642,high,1.2740986127513718,0.21568627450980393,0.13761467889908258,0.01050420168067227,train_oof,0.3649936951821616,1,1,1,1,drop,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,551,15,0.006621329874015348,0.00039296111312310826,0.0062283687608922405,0.007014290987138458,0.6470588235294118,0.35294117647058826,51,51,19,0.0017844918420082238,0.001309203671872971,0.00047528817013525287,0.003093695513881195,0.2625,0.7375,218,80,1,0.004836838032007125,4.0,true_anomaly_candidate,1,train_oof,51,218,952,32,0.3651024145806364,0.12098637632999507,-0.05380346705083483,-0.021721392330147506,-0.0298516124714541,-0.03656273429812605,-0.0542745109900623,0.017550083538936702,0.7027740268874545,0.12830662191726172,0.22204575823019979,high,0.6520275712184497,0.0784313725490196,0.05504587155963303,0.011554621848739496,train_oof,0.3158221108676152,1,1,1,1,drop,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,129,17,0.0060558414003207455,0.00030534692273782805,0.005750494477582918,0.006361188323058575,0.803921568627451,0.19607843137254902,51,51,24,0.0014808098689526043,0.0014364628016924844,4.434706726011937e-05,0.0029172726706450888,0.4875,0.5125,218,80,1,0.004575031531368141,7.0,true_anomaly_candidate,1,train_oof,51,218,952,32,0.5272940805661801,0.46607886151208183,-0.14427095478416885,0.26278520571148667,0.460546058970014,0.460546058970014,0.1516271611879976,0.460546058970014,0.6512731486609269,0.1029801888711048,0.6221618244260344,high,1.811658045833748,0.0196078431372549,0.009174311926605505,0.01365546218487395,train_oof,0.3007042705275604,1,1,1,1,drop,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,79,21,0.005753194109408769,0.0001615484786015589,0.00559164563080721,0.005914742588010328,0.8823529411764706,0.11764705882352941,51,51,14,0.0024873723421244345,0.0007066744955597291,0.001780697846564706,0.003194046837684165,0.6625,0.3375,218,80,1,0.0032658217672843345,-7.0,true_anomaly_candidate,1,train_oof,51,218,952,32,0.5731664194817969,0.6474895064340042,-0.18127540864119504,-0.06905914933640298,0.5055779371215329,0.42566599087227325,-0.237387184763475,-0.26330457273620783,0.9162901898991487,-0.05694821921188092,0.8914511466379377,high,2.2753899704862164,0.13725490196078433,0.14678899082568808,0.01050420168067227,train_oof,0.2976130506971368,1,1,1,1,drop,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,28,26,0.004409922145953185,5.904768206946981e-06,0.0044040173777462385,0.004415826914160132,0.9215686274509803,0.0784313725490196,51,51,25,0.0014711519979097095,0.0005874025331944336,0.000883749464715276,0.0020585545311041426,0.4875,0.5125,218,80,1,0.0029387701480434753,-1.0,true_anomaly_candidate,1,train_oof,51,218,952,32,-0.6365046801958667,-0.6846821449838124,0.1930294492093657,-0.07935253151796867,-0.4976916577216879,-0.6261429186451757,0.09886313333117945,-0.12284208028093951,-0.8930233374101985,0.05018513413162751,-0.9362672735593186,low,-2.019802398633449,0.058823529411764705,0.0779816513761468,0.01050420168067227,train_oof,0.27957087008059484,1,1,1,1,drop,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,122,20,0.005840788988628997,0.00031817835782353823,0.005522610630805458,0.006158967346452537,0.7058823529411765,0.29411764705882354,51,51,18,0.0019178419934675229,0.0013466066598508707,0.0005712353336166519,0.003264448653318392,0.4125,0.5875,218,80,1,0.003922946995161474,-2.0,true_anomaly_candidate,1,train_oof,51,218,952,32,-0.5154233345136904,-0.2808337063414763,0.0972988145174103,-0.15502881649456102,-0.7763509938745743,-0.3021977347562447,0.050093705429804,-0.028008642158612353,-0.5945916882210721,-0.31451148775336196,-0.37858757949303734,low,-1.6648344373626591,0.0196078431372549,0.027522935779816515,0.014705882352941176,train_oof,0.2779099383540875,1,1,1,1,drop,train_oof,0.10516617787900674
