artifact_key,feature_set,category,model,balance_method,feature,group,n,non_null_n,missing_rate,mean,median,std,p01,p05,p25,p50,p75,p95,p99,group_source,threshold
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,0,TP,28,28,0.0,-0.20291480526582412,-0.4326861640297522,1.0839753662087617,-1.8503026594230305,-1.6882207808187781,-0.982344175988083,-0.4326861640297522,0.5176786448452018,1.8854672216797697,2.296763435622749,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,0,FP,118,118,0.0,-0.13878214790967128,-0.17041991173858256,1.0144222987858191,-2.400844235040479,-1.6932659026185761,-0.7940530231027044,-0.17041991173858256,0.3733654716697177,1.8999953038995605,2.508876105408346,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,0,TN,1052,1052,0.0,0.02393857358237842,-0.0070540629831626,0.9798898434887329,-2.1450085110115897,-1.4268087290439746,-0.5828719657552683,-0.0070540629831626,0.5998620773379685,1.548378342907967,2.8172705202717063,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,0,FN,55,55,0.0,-0.07638384040470132,-0.3239758014388348,1.237460149591498,-1.972710928106899,-1.4941637744479124,-0.9224500382192953,-0.3239758014388348,0.338897146145953,2.579344978632103,3.206976816163477,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,0,pred_anomaly,146,146,0.0,-0.1510815616492074,-0.17969599547101756,1.024585036228201,-2.341423911620616,-1.6907967292509514,-0.810769994145689,-0.17969599547101756,0.383242165140222,2.02324042215181,2.499383802170205,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,0,pred_normal,1107,1107,0.0,0.018954171803435896,-0.0242048077258719,0.993819124427977,-2.1697536322201327,-1.4506529356454076,-0.6131360231125326,-0.0242048077258719,0.5946901601490244,1.6244288826308795,2.8753334656835277,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,2,TP,28,28,0.0,0.05827645171651149,-0.04537665631282049,0.9905672419891687,-1.1669279566008537,-1.0274397392023855,-0.871361150488758,-0.04537665631282049,0.7665340566228083,1.4703259986378985,2.379716203917125,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,2,FP,118,118,0.0,0.058884956326226576,-0.1095710732053563,0.9280629859217734,-1.7364632559019346,-1.2233982647471224,-0.5864283184675871,-0.1095710732053563,0.6988680732378019,1.8365152788982533,2.2069351401644965,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,2,TN,1052,1052,0.0,-0.004675827589095169,0.0556079187661692,1.0034544489977615,-2.5553411916221265,-1.5259769594433232,-0.6519378762430381,0.0556079187661692,0.5875600223264316,1.5546049903166628,2.241971777173737,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,2,FN,55,55,0.0,-0.0567195947725052,-0.1474863230141916,1.0691640847214237,-1.7755016715006486,-1.2954784589568804,-0.9129371713872424,-0.1474863230141916,0.45372817771958374,1.6037836573673359,3.1210097809770545,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,2,pred_anomaly,146,146,0.0,0.05876825681203465,-0.1095710732053563,0.9368518368371436,-1.6268295981023346,-1.208289770866124,-0.6652649750552839,-0.1095710732053563,0.7253313769383629,1.7792846047771527,2.501921831467102,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,2,pred_normal,1107,1107,0.0,-0.007261561279327839,0.0375895595405049,1.00637363144876,-2.5553411916221265,-1.522711152950253,-0.6546610709806899,0.0375895595405049,0.5875600223264316,1.5546049903166628,2.3189024339508286,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,8,TP,28,28,0.0,-0.02194356859183647,-0.1397433135704657,0.6373801106648439,-1.1423057394550273,-0.9386723108908224,-0.38018057539542854,-0.1397433135704657,0.35772476758569105,0.9351805688024881,1.3484617439168352,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,8,FP,118,118,0.0,0.18223254318134013,0.13591292745139455,0.9812202604562398,-1.992776358253919,-1.3953676507459545,-0.448586669604785,0.13591292745139455,0.9727023274084141,1.7502967507921885,1.9252673485946121,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,8,TN,1052,1052,0.0,-0.02421252547912649,-0.0327317998568184,1.016519583601882,-2.3379765374284163,-1.6344503364479606,-0.7513344330857945,-0.0327317998568184,0.7332809976756693,1.6814842837459443,2.1159645751845764,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,8,FN,55,55,0.0,0.06139892636033886,0.1054349646848503,0.8318996457917337,-1.5820688777731922,-1.3825669063840058,-0.42014057102267677,0.1054349646848503,0.6120464346709695,1.2890635809251472,1.6364039903739191,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,8,pred_anomaly,146,146,0.0,0.14307548064949804,0.10814411693076355,0.9268375925594451,-1.8767162760389176,-1.3202564047279604,-0.448586669604785,0.10814411693076355,0.9086986055986692,1.635428695565388,1.9218538167647599,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,8,pred_normal,1107,1107,0.0,-0.01995902064518739,-0.0151223102583723,1.007999263879781,-2.325785352321798,-1.614470338634336,-0.7384659599176964,-0.0151223102583723,0.7170260842001777,1.6611656419015823,2.0989646448414594,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,9,TP,28,28,0.0,0.005897130495763978,-0.01912990933401575,0.7047174567428889,-1.0838840695185654,-0.92912252171079,-0.5562668490769356,-0.019129909334015753,0.44363422336757663,1.0607632489060572,1.6645382237580069,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,9,FP,118,118,0.0,-0.008485213787611122,-0.1050718196928829,1.0081622755654767,-1.6881879176650307,-1.4361797928281061,-0.7149288374317673,-0.1050718196928829,0.6700581025822844,1.9000190581413023,2.3663530855808785,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,9,TN,1052,1052,0.0,0.0057368415720144735,-0.0257408255154671,1.0112418208597582,-2.3030031225400034,-1.671858954696846,-0.6537778627533425,-0.0257408255154671,0.5956852955409571,1.6874781029076393,2.776494325478116,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,9,FN,55,55,0.0,-0.09906189589156368,-0.1513482329630422,0.8966266977640815,-2.05833311466449,-1.84374277541458,-0.590974159029555,-0.1513482329630422,0.42049601673249704,1.2918147694477806,1.4631697168709994,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,9,pred_anomaly,146,146,0.0,-0.005726955979840536,-0.08523907114852895,0.9553167705801565,-1.6715284088877733,-1.4206441398016956,-0.6719578822523337,-0.08523907114852895,0.6171707731306739,1.8269684343362655,2.2775023721021768,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,9,pred_normal,1107,1107,0.0,0.0005300388976722903,-0.0323517416969184,1.005747453454068,-2.2928884207823828,-1.6811142373508776,-0.6537778627533425,-0.0323517416969184,0.5956852955409571,1.6600428007546195,2.7292923839425574,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,TP,28,28,0.0,-0.5217177757730073,-0.6235448773769244,1.0141305897525261,-2.2653947676622535,-1.7586599837341585,-1.2778960120233664,-0.6235448773769244,0.09126089241756816,1.2660860241111704,1.7817702999527933,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,FP,118,118,0.0,-0.36303431577971057,-0.4561487319602494,1.0598028227427958,-2.1844186452381056,-2.0369863615709938,-1.0392868920200016,-0.4561487319602494,0.3653815731898197,1.399932423597769,1.9612508631516872,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,TN,1052,1052,0.0,0.06528118030605257,0.0227329823798497,0.9797347111790081,-2.0731463157050394,-1.5812414054589328,-0.6006630646717178,0.0227329823798497,0.7163204138025053,1.6120308254751976,2.5332394056796033,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,FN,55,55,0.0,-0.18763964706417396,-0.143415557286798,0.9886266726552217,-1.7643208592155857,-1.5492141001687452,-1.0859364983253612,-0.143415557286798,0.5663455457793243,1.2766527023766168,1.7801516671014541,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,pred_anomaly,146,146,0.0,-0.39346676016198656,-0.4831078649064864,1.0496323709534077,-2.2031529824803955,-2.013160707994028,-1.1374409183101746,-0.4831078649064864,0.2565596136747776,1.4724779857754315,1.942273875631639,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,14,pred_normal,1107,1107,0.0,0.052715104872120805,0.0185562153036719,0.9812694959735063,-2.051384455176017,-1.5832936265115136,-0.6124429943259588,0.0185562153036719,0.7021356788619801,1.607778117179454,2.5213068703365273,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,15,TP,28,28,0.0,0.03514015785933816,0.02070174874056405,0.4696804286522253,-0.8040546298215053,-0.6536327137765949,-0.3384363496019654,0.020701748740564054,0.31663503466532994,0.7908247404381414,0.9156586243876971,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,15,FP,118,118,0.0,0.1329135641596402,-0.08656087256063055,2.0993008414568646,-1.1775170402491937,-0.8980445333640213,-0.36355081815606966,-0.08656087256063055,0.3632645906864382,0.7700641386220857,1.8813070251137587,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,15,TN,1052,1052,0.0,-0.013394647851944701,-0.053697884292029346,0.827092444866014,-0.9156554637477362,-0.7398416179823778,-0.38325955941923007,-0.053697884292029346,0.304411248969019,0.7229630956257387,0.9808155153471064,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,15,FN,55,55,0.0,-0.04639306719634374,-0.0576886182044268,0.36152854127129075,-0.8900316508226385,-0.6243909371608569,-0.26539580240144595,-0.0576886182044268,0.231643583840561,0.43575511412024603,0.6540354270153367,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,15,pred_anomaly,146,146,0.0,0.11416249993766446,-0.0736568783822522,1.8970012972572847,-1.1697123467618125,-0.8577402506601035,-0.35879734557395787,-0.0736568783822522,0.3561616700204762,0.7727540902865866,1.8732116123847276,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,15,pred_normal,1107,1107,0.0,-0.015034135714584219,-0.0542276748514472,0.810244621530449,-0.9174980167435793,-0.7380413949860035,-0.37988380851801595,-0.0542276748514472,0.3023985772960544,0.710354346538009,0.9687688234599013,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,18,TP,28,28,0.0,0.26883052949578573,0.2829348209400435,0.9273953193119002,-1.6041694168723084,-1.3134286636586703,-0.25101526339288543,0.2829348209400435,0.8356135983632276,1.472026370974551,2.152217346805316,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,18,FP,118,118,0.0,-0.13926101844165498,-0.2136420301019529,0.9168527229270107,-2.4604164659697783,-1.6251683679167914,-0.6055607374798524,-0.2136420301019529,0.6134873711779882,1.2756733687688204,1.6885094923915271,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,18,TN,1052,1052,0.0,0.01331877429201952,-0.1358473588533764,1.0072206523139982,-2.2080344698871635,-1.410672002719392,-0.6564264840654589,-0.1358473588533764,0.8380633824818768,1.6124102213581903,2.248267210885488,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,18,FN,55,55,0.0,-0.09331325835288641,-0.1959886239340052,1.0324900430638329,-2.689758148913323,-1.640291577204945,-0.5961262635267475,-0.1959886239340052,0.576684507471934,1.5330129050793224,2.28359384590204,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,18,pred_anomaly,146,146,0.0,-0.060996885960501956,-0.13655798325420176,0.9297492546152355,-2.417856796591327,-1.6015662874882266,-0.5164428274233335,-0.13655798325420176,0.7339008058341449,1.3989049901935204,1.9008133943059495,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,18,pred_normal,1107,1107,0.0,0.008020886491233765,-0.1394004808575192,1.0082807399179328,-2.260152037456752,-1.4213893407224103,-0.6551641907218855,-0.1394004808575192,0.8307327307680672,1.61283098580605,2.252155074383704,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,19,TP,28,28,0.0,0.1004136468339338,-0.0190203213357744,0.2906860504159875,-0.26001316503700594,-0.1712664272170169,-0.12082423165325809,-0.0190203213357744,0.28941268695512845,0.6256939907135193,0.8205479886600269,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,19,FP,118,118,0.0,0.11665440117765935,0.07871143256901,0.38759106380388764,-0.9625415893558884,-0.44257713221021217,-0.11176039963789523,0.07871143256901,0.3738770925475683,0.7018039076657191,0.8398421284631661,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,19,TN,1052,1052,0.0,-0.022466701960328413,0.0661008836780716,1.0766148636033552,-1.878025403675156,-0.6800232590358741,-0.1545837219133742,0.0661008836780716,0.306226752143051,0.6271126774637507,0.8500566730648234,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,19,FN,55,55,0.0,0.12998477794603489,0.0865930256258477,0.32353146210727535,-0.5660028794802882,-0.2812146503598985,-0.11097224033221101,0.0865930256258477,0.35614350816968815,0.6786057521017597,0.7281652092431544,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,19,pred_anomaly,146,146,0.0,0.11353973596105446,0.06228703440179735,0.37012546484727704,-0.8748562394008874,-0.4220324463087249,-0.11359943801782202,0.06228703440179735,0.3434015993944647,0.6987300863735528,0.8781939602777367,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,19,pred_normal,1107,1107,0.0,-0.014892328523246227,0.0661008836780716,1.0524580430487451,-1.8323436903177261,-0.6800232590358741,-0.1430240520966783,0.0661008836780716,0.31463378473701,0.6336281277240732,0.8497414093425503,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,21,TP,28,28,0.0,0.8778910574048655,0.327744813016249,2.1012104265882448,-1.2625697183596059,-1.1548624252876192,0.18683431222902497,0.327744813016249,0.6197224147174178,6.582849703874839,6.682317331834312,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,21,FP,118,118,0.0,0.36275558468887487,0.21257093973459912,1.551114136482345,-1.3898289597143714,-1.226155841711106,-0.06234751806440742,0.21257093973459912,0.4922225704081941,3.830785779052723,6.681946566625802,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,21,TN,1052,1052,0.0,-0.0732333657545848,0.13467080284033256,0.8355037447751961,-1.5846226893680548,-1.3624712204992508,-0.6985648386236583,0.13467080284033256,0.39588278085667705,0.8221641628742904,1.6507060745709814,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,21,FN,55,55,0.0,0.17753470325156676,0.2273621049676877,1.1639428886189145,-1.8683685145781688,-1.2244203449904238,-0.18186013314776328,0.2273621049676877,0.4719093701547525,1.2989524437744882,4.651135357365655,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,21,pred_anomaly,146,146,0.0,0.4615486890453663,0.2360395885710997,1.6747810576508146,-1.35868468219958,-1.2235525966300824,-0.03483595073086265,0.2360395885710997,0.5138176716485034,4.7326524271982535,6.714905227075853,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,21,pred_normal,1107,1107,0.0,-0.06077424760161431,0.1433482864437445,0.8558446644416848,-1.5860426412304314,-1.3612879272806038,-0.6812098714168342,0.1433482864437445,0.3997284838172801,0.8291061497570201,1.7809235489723667,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,24,TP,28,28,0.0,0.03127803211658549,0.1260232305935013,0.6565833174040149,-1.6101818465536943,-0.6545986762429371,-0.3815432765076122,0.1260232305935013,0.25859254490157607,0.8496241458267783,1.474995354467733,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,24,FP,118,118,0.0,-0.0026430512375710856,0.10205369663053696,0.8597742445761467,-2.162432302728282,-1.7940928547882016,-0.2642743396235503,0.10205369663053696,0.3924359343582302,1.1386677066425366,2.549107216157218,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,24,TN,1052,1052,0.0,0.006048389687368925,0.07859145439165649,1.0327403405979432,-2.738517857515201,-1.840379002252741,-0.4311733168471539,0.07859145439165649,0.5859677270962387,1.6099952561940698,3.2229842495222782,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,24,FN,55,55,0.0,-0.12071705859740557,0.1302929359378741,0.7714833384478713,-2.241600243101315,-1.5820421003430347,-0.5156444402620883,0.1302929359378741,0.44282691228389776,0.6488803557447105,0.9931454294321826,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,24,pred_anomaly,146,146,0.0,0.0038623620084315374,0.10505517266469999,0.8227521464578847,-2.1570347187840295,-1.6917509768853085,-0.30092616668861216,0.10505517266469999,0.3476885768629961,1.0892715802079442,2.319504733519934,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,24,pred_normal,1107,1107,0.0,-0.0002498033168430024,0.0786337287019968,1.0214369453305652,-2.671266192977009,-1.837703033335281,-0.4434962783113587,0.0786337287019968,0.5839808345102433,1.5558756807144418,3.1863924519778997,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,25,TP,28,28,0.0,-0.33090703546722394,0.4359826712857007,1.9178782304265933,-5.494691830298992,-5.4666945203166835,0.06677250468491644,0.4359826712857007,0.6352407798729001,0.7501865717095219,0.846611757966599,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,25,FP,118,118,0.0,-0.22149144350612315,0.4292376859456539,1.4596319309945236,-5.499272799509107,-4.252175597524607,-0.7571771312628959,0.4292376859456539,0.504978250493257,0.6773688341426052,0.7665375403380165,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,25,TN,1052,1052,0.0,0.0383763646019624,0.4438518208490884,0.8777704545145667,-3.128281173597168,-1.314537753195384,-0.62115326023863,0.4438518208490884,0.565964159609508,0.7147753986742792,0.8490680567945995,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,25,FN,55,55,0.0,-0.1022773785247472,0.4314860143923371,1.2404389055792961,-4.2569532954738065,-3.0945112803280037,0.23812976797767754,0.4314860143923371,0.5661046801374262,0.7387763048426098,0.9236900779399777,train_oof,0.1905491962006118
