artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,NA_112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
ANOVA_SVM_class_weight,ANOVA,supervised,SVM,class_weight,NA_72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07685139318795782
