artifact_key,feature_set,category,model,balance_method,rank,feature,mean_positive_shap,mean_negative_shap_abs,mean_shap,mean_abs_shap,positive_push_rate,negative_push_rate,group_name,n_group_rows_total,n_explained_rows,source_train_csv,source_label_csv,group_source,threshold
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,1,59,0.0339385926596945,0.0009436125065165929,0.0329949801531779,0.034882205166211086,0.7254901960784313,0.27450980392156865,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,2,103,0.02503345510379155,0.0006021659400261895,0.02443128916376535,0.025635621043817745,0.7647058823529411,0.23529411764705882,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,3,64,0.022613181766877564,0.0007249229336818323,0.02188825883319574,0.023338104700559397,0.5882352941176471,0.4117647058823529,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,4,477,0.019318665092216684,0.0011741092118648204,0.01814455588035187,0.020492774304081505,0.5686274509803921,0.43137254901960786,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,5,348,0.017902074321295994,0.0007575385724122419,0.017144535748883753,0.01865961289370824,0.5882352941176471,0.4117647058823529,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,6,65,0.012859282214831382,0.00022784380502370488,0.012631438409807676,0.013087126019855086,0.7843137254901961,0.21568627450980393,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,7,510,0.011203723970935414,0.00024249506485941378,0.010961228906076,0.011446219035794828,0.8235294117647058,0.17647058823529413,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,8,63,0.010261252252707274,0.00029757138336916346,0.00996368086933811,0.01055882363607644,0.6274509803921569,0.37254901960784315,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,9,25,0.009914474729941052,0.0006313777205239696,0.009283097009417082,0.010545852450465019,0.5098039215686274,0.49019607843137253,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,10,132,0.009856433291781215,0.0002922569910607259,0.009564176300720489,0.01014869028284194,0.6274509803921569,0.37254901960784315,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,11,405,0.0069596559614375254,0.00030180247076857966,0.0066578534906689465,0.0072614584322061035,0.7254901960784313,0.27450980392156865,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,12,333,0.006951159683560509,0.0005878007013117724,0.006363358982248737,0.007538960384872283,0.5686274509803921,0.43137254901960786,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,13,41,0.00682905302343847,0.00024264605374557018,0.0065864069696929,0.00707169907718404,0.7647058823529411,0.23529411764705882,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
RFERF_RF_NoResample,RFERF,supervised,RF,NoResample,14,124,0.0068241030896602165,0.0003275497913827588,0.006496553298277458,0.007151652881042976,0.6666666666666666,0.3333333333333333,TP,51,51,data/processed\X_train_rferf.csv,data/processed\y_train.csv,train_oof,0.10516617787900674
