artifact_key,feature_set,category,model,balance_method,feature,tp_n,fp_n,tn_n,fn_n,tp_mean,fp_mean,tn_mean,fn_mean,tp_median,fp_median,tn_median,fn_median,tp_vs_tn_smd,tp_vs_fp_smd,fp_vs_tn_smd,monitor_direction,suggested_threshold,tp_trigger_rate,fp_trigger_rate,tn_trigger_rate,group_source,threshold
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,0,48,181,989,35,-0.22990530121340105,-0.061824856847232205,0.020219802876309326,0.03293510538690283,-0.3399920611207359,-0.0646458634226751,-0.0258064336940608,-0.348133659792372,-0.2543432760950856,-0.16948936692133862,-0.08336364443892601,low,-2.271777206393855,0.0,0.0055248618784530384,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,2,48,181,989,35,0.019499122373047018,0.022905592080295186,-0.0021399979208966816,-0.06925128395233486,-0.04537665631282049,-0.1095710732053563,0.0634936960833912,-0.1482363840957742,0.021542962999461384,-0.003444843172199447,0.025138539150957144,low,-2.5553411916221265,0.0,0.0055248618784530384,0.01314459049544995,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,8,48,181,989,35,0.04106437850847126,-0.001733709794443413,-0.0036949800160249496,0.022612310309731327,0.00926005995486515,-0.0706599312996313,-0.0015765490287954,0.0810525944716143,0.04376572729117471,0.04671795858417544,0.0019323852645524284,high,2.103434746047219,0.0,0.0055248618784530384,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,9,48,181,989,35,-0.05521449349110454,-0.03472582761843408,0.011445173817752972,-0.075228255216617,-0.0224353674247414,-0.0389626578783697,-0.0323517416969184,-0.1513482329630422,-0.0662016816510445,-0.021220409008576763,-0.045677468774202125,high,2.747141857632469,0.0,0.011049723756906077,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,14,48,181,989,35,-0.40123524433118973,-0.13476752863920088,0.05078935804212014,-0.16197104520790473,-0.5335364509474355,-0.3052065174497282,0.0071650323686424,-0.143415557286798,-0.4725595221639372,-0.22935921436551876,-0.18664326258125083,low,-2.096850824955553,0.020833333333333332,0.03314917127071823,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,15,48,181,989,35,-0.02852817375748437,0.03643127295764832,-0.005057057001762015,-0.005666912439376782,-0.06376922944920099,-0.0587801464926757,-0.068124693545721,-0.0144694225180645,-0.028498956792677194,-0.04169915172892422,0.0403210638398187,high,1.0258511738409604,0.0,0.011049723756906077,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,16,48,181,989,35,0.2463051892475976,0.06645189389367726,-0.02998958017403326,0.15957765899573698,0.15128538385917828,0.1435113759186551,-0.0281147993836736,0.2348061358355729,0.301246967487811,0.14256574526950402,0.09684327311607015,high,1.8823057919572426,0.041666666666666664,0.016574585635359115,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,19,48,181,989,35,0.12649359047608538,0.12296857189126618,-0.032484390935915944,0.11111578730085624,0.028531956773812303,0.0766096744205156,0.0661008836780716,0.0668802177194821,0.14689113873022222,0.00951737777455925,0.1512296993846813,low,-1.8825021485314393,0.0,0.0,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,21,48,181,989,35,0.5878388972122076,0.24311101857940504,-0.07910964220769291,0.17511689199961253,0.24491428771095286,0.2060628270320401,0.1350652339132149,0.2545778489965707,0.7048809589308539,0.2549718553602611,0.34489937625660727,high,1.613582221991293,0.10416666666666667,0.055248618784530384,0.010111223458038422,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,24,48,181,989,35,-0.04001230209100562,-0.1337724929578969,0.030600452103597627,-0.10980179494927553,0.12953199835174825,0.0471816418087949,0.0870040421493812,0.00752833870957,-0.06995394298375157,0.09860914018952925,-0.16194338570284927,high,3.2079033120514704,0.0,0.0055248618784530384,0.010111223458038422,train_oof,0.3472293893676648
