artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.3472293893676648
