artifact_key,feature_set,category,model,balance_method,feature,tp_rank,tp_mean_positive_shap,tp_mean_negative_shap_abs,tp_mean_shap,tp_mean_abs_shap,tp_positive_push_rate,tp_negative_push_rate,tp_group_rows_total,tp_explained_rows,fp_rank,fp_mean_positive_shap,fp_mean_negative_shap_abs,fp_mean_shap,fp_mean_abs_shap,fp_positive_push_rate,fp_negative_push_rate,fp_group_rows_total,fp_explained_rows,fp_evidence_sufficient,tp_fp_shap_gap,tp_fp_rank_gap,shap_signal_type,tp_signal_available,group_source_x,tp_n,fp_n,tn_n,fn_n,tp_mean,fp_mean,tn_mean,fn_mean,tp_median,fp_median,tn_median,fn_median,tp_vs_tn_smd,tp_vs_fp_smd,fp_vs_tn_smd,monitor_direction,suggested_threshold,tp_trigger_rate,fp_trigger_rate,tn_trigger_rate,group_source_y,model_feature_score,hard_gate_tp_signal,hard_gate_separation,hard_gate_gap,hard_gate_pass,recommendation,group_source,threshold
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,64,1,0.053623017473283165,8.031286455867414e-05,0.05354270460872449,0.05370333033784184,0.9615384615384616,0.038461538461538464,52,52,1,0.007808942647482199,0.004287429237598415,0.0035215134098837845,0.01209637188508062,0.475,0.525,284,80,1,0.045814074825800966,0.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.7951725759349861,0.3612865444357233,-0.15598873880320363,-0.2607941132171021,0.5880330654977715,0.11021176148443905,-0.15450184949930004,-0.3391086326524878,1.2201570324595312,0.299339581772276,0.562386775517409,high,1.409183835459973,0.36538461538461536,0.22535211267605634,0.010158013544018058,train_oof,0.8520434061726399,1,1,1,1,monitor_first,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,103,4,0.03638737965098291,0.0,0.03638737965098291,0.03638737965098291,1.0,0.0,52,52,7,0.0018002933508461942,0.002535881484604998,-0.0007355881337588039,0.0043361748354511925,0.5,0.5,284,80,1,0.03458708630013672,3.0,true_anomaly_candidate,1,train_oof,52,284,886,31,1.0141117324098905,0.5021627654174823,-0.2285828237314164,0.18191638724194173,1.039258487162017,0.4508244259622606,-0.268372759948553,0.0912258330068538,1.566208917029111,0.40672720496261616,0.7965551689610978,high,1.768262907426158,0.21153846153846154,0.10915492957746478,0.010158013544018058,train_oof,0.7625630690195376,1,1,1,1,monitor_first,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,510,5,0.03466003347526644,0.0,0.03466003347526644,0.03466003347526644,1.0,0.0,52,52,20,0.0006535761940257149,0.0024991953281032625,-0.0018456191340775463,0.0031527715221289785,0.3125,0.6875,284,80,1,0.03400645728124072,15.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.8690740095039128,0.4502446841785675,-0.1994084998462241,0.08681707655981734,0.28119644949221967,0.1017717116365477,-0.30306605109085283,-0.0726947203413821,1.5021496160829617,0.2711196950249022,0.7248366208952723,high,1.7228830930025845,0.21153846153846154,0.11267605633802817,0.010158013544018058,train_oof,0.7506777855641918,1,1,1,1,monitor_first,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,65,3,0.037942861661677416,0.0,0.037942861661677416,0.037942861661677416,1.0,0.0,52,52,3,0.0035678222277056347,0.003987072612260159,-0.00041925038455452253,0.007554894839965795,0.4,0.6,284,80,1,0.03437503943397178,0.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.5696020424810396,0.4054569268364345,-0.15827931040134804,-0.2096741166032766,0.41339714437943487,0.05480204910867685,-0.19013584671927897,-0.3827022879020223,1.1000096337819645,0.10434219187407595,0.5950850507579989,high,1.2564579322059584,0.34615384615384615,0.2112676056338028,0.010158013544018058,train_oof,0.6861348333984795,1,1,1,1,monitor_first,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,59,6,0.031420983052848496,0.0,0.031420983052848496,0.031420983052848496,1.0,0.0,52,52,2,0.007457304515395569,0.00246834641874668,0.004988958096648888,0.009925650934142247,0.625,0.375,284,80,1,0.023963678537452928,-4.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.7730163969540546,0.3516345345641547,-0.1689300519503637,0.2838962438796759,0.5950821087578495,-0.0091552694355951,-0.270325707303901,-0.0729628338033971,1.4140699702383832,0.2779669831078614,0.5474817101553433,high,2.480909103146587,0.057692307692307696,0.03169014084507042,0.010158013544018058,train_oof,0.5558006138197558,1,1,1,1,review,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,63,11,0.02774040928085386,0.0,0.02774040928085386,0.02774040928085386,1.0,0.0,52,52,5,0.0021133952169835497,0.002659780284916371,-0.0005463850679328202,0.004773175501899921,0.35,0.65,284,80,1,0.025627014063870312,-6.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.4737721697641616,0.3364964848132521,-0.13354006573797572,-0.07638986190905805,-0.0237689207809578,0.10198029484945931,-0.1562129481774694,-0.0809845807401488,1.0193661101418858,0.08232662451424484,0.4848131436451601,high,1.2176390335239728,0.23076923076923078,0.1267605633802817,0.010158013544018058,train_oof,0.5520393468791815,1,1,1,1,review,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,100,7,0.03031712480329346,2.6235525290702483e-11,0.030317124777057933,0.030317124829528988,0.9807692307692307,0.019230769230769232,52,52,13,0.0010578997633638198,0.004842478599321539,-0.003784578835957719,0.00590037836268536,0.175,0.825,284,80,1,0.02925922503992964,6.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.4720292415820041,0.025475173872317586,-0.04092939609670125,0.15609762713094463,0.048074981970692,0.048074981970692,0.048074981970692,0.048074981970692,0.5908719205593017,0.3334920789997006,0.06793426258410121,flat,,,,,train_oof,0.5518329613584156,1,1,1,1,review,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,95,9,0.02829064725358302,0.0,0.02829064725358302,0.02829064725358302,1.0,0.0,52,52,18,0.0007548482886741278,0.004843470686446198,-0.004088622397772071,0.005598318975120328,0.25,0.75,284,80,1,0.027535798964908893,9.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.45544984954739226,0.3101613050597436,-0.12665806746951883,0.018778427892041497,0.3830604694868797,0.3830604694868797,-0.5580014712997856,0.3830604694868797,0.7098650763552827,0.11170692928703528,0.4488163924920762,high,2.26518435106021,0.038461538461538464,0.0528169014084507,0.016930022573363433,train_oof,0.544188195044353,1,1,1,1,review,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,79,10,0.02819529128644926,0.0,0.02819529128644926,0.02819529128644926,1.0,0.0,52,52,17,0.0008698519357618862,0.0037383495436722355,-0.002868497607910348,0.004608201479434122,0.275,0.725,284,80,1,0.027325439350687375,7.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.5169583286352007,0.3100128868397617,-0.13483649716286353,0.0045084363153647085,0.4623822905003115,0.0822606002335632,-0.20499044979755893,-0.1855524088180093,0.7343543710359398,0.1778330775364747,0.46074787521618155,high,2.9942951172032033,0.0,0.014084507042253521,0.010158013544018058,train_oof,0.5438906057557638,1,1,1,1,review,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,348,12,0.027273407834619064,9.545837189281417e-05,0.027177949462726256,0.02736886620651188,0.9807692307692307,0.019230769230769232,52,52,6,0.0020737714846350472,0.003870791107183682,-0.0017970196225486356,0.005944562591818726,0.3875,0.6125,284,80,1,0.02519963634998402,-6.0,true_anomaly_candidate,1,train_oof,52,284,886,31,0.6080286861554781,0.2790205804772637,-0.14280042609232124,0.3821997909750083,-0.058340021269173356,-0.0055799783763338,-0.22067861478560286,0.0350046700027735,0.8719293863184466,0.2152185702567814,0.5063999865616226,high,2.2882643480108147,0.038461538461538464,0.04929577464788732,0.010158013544018058,train_oof,0.5254479569152417,1,1,1,1,review,train_oof,0.07569208662861764
