artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
ANOVA_SVM_NoResample,ANOVA,supervised,SVM,NoResample,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.07569208662861764
