artifact_key,feature_set,category,model,balance_method,feature,group,n,non_null_n,missing_rate,mean,median,std,p01,p05,p25,p50,p75,p95,p99,group_source,threshold
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,0,TP,45,45,0.0,-0.22380002907655513,-0.4009873167426543,1.004071311737984,-1.8146571388126473,-1.6084531341613624,-0.963424969238834,-0.4009873167426543,0.4078337971934824,1.9944578688151215,2.281266369692201,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,0,FP,188,188,0.0,-0.05285046413674946,-0.01339383244058465,0.9786315501714776,-2.252293426490822,-1.5222389429819834,-0.702193100385454,-0.01339383244058465,0.4942882322680861,1.7010132976765155,2.5497736245060842,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,0,TN,982,982,0.0,0.01908653076683279,-0.027541528492935098,0.9853420109218731,-2.1872794243770555,-1.4878173315489596,-0.577399743697285,-0.027541528492935098,0.5989945299385313,1.583881051869518,2.829386820721063,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,0,FN,38,38,0.0,0.004954619440613934,-0.3360547306156034,1.3683254154239284,-2.0493113594122163,-1.555899782080118,-0.9224500382192953,-0.3360547306156034,0.5458405681192158,2.8389151605434892,3.2564630545156397,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,0,pred_anomaly,233,233,0.0,-0.08586647453284925,-0.1476634761072121,0.983733380364029,-2.213942492682504,-1.5813322677666728,-0.7528111544217991,-0.1476634761072121,0.4801739034234085,1.9513474365046606,2.5344247089775944,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,0,pred_normal,1020,1020,0.0,0.018560047795856006,-0.04122208363789265,1.0013409755024996,-2.2078643221332204,-1.490533422253348,-0.590980197219233,-0.04122208363789265,0.5998620773379685,1.6301880626748269,2.9226855374330682,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,2,TP,45,45,0.0,0.03184945245246591,0.0372111503461785,1.0982200648461795,-1.7354832098751949,-1.2800866649781646,-0.9654955055546128,0.0372111503461785,0.815804960914584,1.4720151564655535,2.6095556304612892,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,2,FP,188,188,0.0,0.013592872563247014,-0.1095710732053563,0.95041815743026,-1.8449942901250669,-1.3630685915703484,-0.6046358822904223,-0.1095710732053563,0.6583242309898887,1.6724833397969907,2.303414517279438,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,2,TN,982,982,0.0,-0.0005356474736495156,0.06518302284371949,1.0048440452433987,-2.5553411916221265,-1.5259769594433232,-0.6516557586740609,0.06518302284371949,0.5870903894870587,1.5160327613307347,2.241971777173737,train_oof,0.2526011564304778
RFERF_LR_SMOTE,RFERF,supervised,LR,SMOTE,2,FN,38,38,0.0,-0.07687006381016914,-0.1478613535549829,0.9747497900957566,-1.433834320627892,-1.2313413102415267,-0.6232193213174267,-0.1478613535549829,0.25485556351327204,1.5536669071666604,3.1233070626518975,train_oof,0.2526011564304778
