feature,n_models,mean_tp_mean_positive_shap,max_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_tn_smd,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,appeared_in_topn_models,avg_rank,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,recommendation
439,1,0.188848805908919,0.188848805908919,0.179983504662383,0.008865301246536006,0.6428571428571429,0.6,-0.06643547705700965,0.11639104816183557,0.0,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.0492561874665445,0.3222690808475542,0.38181167007965816,0.0615222158297415,0.7583572761204046,0.33159130414090787,1,1,0,0,review
511,5,0.14306414750361807,0.24079912297838055,0.1064617407629499,0.03660240674066817,0.743167701863354,0.3808904109589041,0.409743095369827,0.21661764893710928,0.0,0.01817575989179174,0.010544636069501543,1.0,high,1.0,8.0,8.0,8.0,0.24079912297838055,0.24079912297838055,supervised,RFEXGB,1.34380808052132,0.24413790225640206,0.44496181040682825,0.07303818213035099,0.8570663179651968,0.3314579722471992,1,1,0,0,review
280,8,0.21618624172400785,0.4511380216668713,0.2260502217657787,-0.009863980041770855,0.7420637989559411,0.6638270547945205,-0.22653184009727,-0.053003050584137366,0.0,0.0108676162985453,0.010612241093234628,1.0,low,3.0,6.333333333333333,5.0,9.0,0.3664044215021754,0.4511380216668713,supervised,"RFERF,RFEXGB",0.9563637674640665,0.3689202114726889,0.33916999134234965,0.05754442030891708,0.696508902726763,0.33047885632624013,1,0,0,0,false_positive_risk
103,10,0.12057630001211099,0.25613444411579056,0.0884707471876022,0.0321055528245088,0.8661938355859778,0.6261643835616438,1.4225343911555135,0.3425750581221877,0.11385379250689243,0.08871370446332248,0.010534757417325936,1.0,high,5.0,3.2,2.0,6.0,0.041098120409300394,0.05525434367629766,supervised,"ANOVA,RFERF",1.3628945594460615,0.20576255798854776,0.4347236492585309,0.07373363144400291,0.8812207131193652,0.3155909155737155,1,1,0,0,review
NA_109,1,0.22770517309168772,0.22770517309168772,0.26565603527363557,-0.03795086218194785,0.21428571428571427,0.25,0.30905247834764804,0.16081731839128693,,,,1.0,flat,,,,,,,,,0.8571428571428575,0.3885771820653366,0.2752235010036194,0.05308138034150175,0.6433348261609229,0.31294768181161314,1,0,0,0,false_positive_risk
40,1,0.2162512414869077,0.2162512414869077,0.24806886646406245,-0.03181762497715476,0.35714285714285715,0.3375,-0.1906767662934344,0.0769819745086344,0.0,0.010810810810810811,0.012182741116751269,1.0,low,,,,,,,,,0.8717387416217175,0.36903113308399704,0.289187279243726,0.05375266711193165,0.6669470532061035,0.3118138757497133,1,0,0,0,false_positive_risk
43,6,0.14809210229355063,0.3729842200931759,0.137548189161781,0.01054391313176963,0.628325417257973,0.29583333333333334,-0.01941996852762985,-0.06317668930775981,0.0,0.007612365780855651,0.010425360050051083,1.0,high,2.0,7.5,6.0,9.0,0.36288512664860595,0.3729842200931759,supervised,RFERF,1.0766561391758356,0.25271806966014043,0.38563343064980077,0.06266112799853144,0.8153301928634723,0.3108425019450499,1,1,0,0,review
14,10,0.11566973620132588,0.3175239896428063,0.08833908576519657,0.0273306504361293,0.6980533958672462,0.46777397260273973,-0.4401116052190634,-0.20071115829271463,0.022942699491667655,0.024235900852424018,0.01032609090133906,1.0,low,,,,,,,,,1.3093834422146229,0.1973895433866751,0.4238524444048559,0.07176941935707636,0.8813974794558117,0.30860518249312324,1,1,0,0,review
471,5,0.11617474932598479,0.44093326420455886,0.09490822330182555,0.021266526024159228,0.5467749641662685,0.22955479452054792,0.509509752379486,0.1166856204363238,0.03067367415193502,0.022453159876224423,0.010172206595408701,1.0,high,1.0,10.0,10.0,10.0,0.44093326420455886,0.44093326420455886,supervised,Base,1.2240746405770107,0.19825134452286167,0.4100460179319011,0.06854189481984611,0.8725778696206306,0.3032805091147473,1,1,0,0,review
51,3,0.13028722488486058,0.24352621715574002,0.1174222059545867,0.012865018930273883,0.6578674948240165,0.5967465753424658,0.11057240794945937,0.10826218928855635,0.0,0.0018018018018018018,0.010211968446355238,1.0,high,,,,,,,,,1.1095620613297748,0.22233417896257723,0.3909179819495303,0.06400920654043533,0.842350987975025,0.30324600627547954,1,1,0,0,review
281,8,0.1354252584218033,0.3694761608487241,0.12871772569834328,0.0067075327234600345,0.7644966654923993,0.6535530821917808,-0.1950678379048539,-0.06339645728248117,0.05216302004406114,0.010566049438851349,0.010772471223516026,1.0,low,,,,,,,,,1.0521104042746956,0.23110219492828601,0.3768989950691159,0.06164156309897193,0.8271858195689695,0.30055747106874053,1,1,0,0,review
19,8,0.14738904522014018,0.28798871217152194,0.1501470013280156,-0.002757956107875426,0.9402398190179851,0.7588398972602739,0.1252956180319858,0.08968045219164163,0.0024509803921568627,0.003094552232483267,0.010743543614243031,1.0,low,1.0,10.0,10.0,10.0,0.28798871217152194,0.28798871217152194,supervised,RFERF,0.9816316271155473,0.2515183080003255,0.35534855073415994,0.05864482709178422,0.7984152467121176,0.2987823785099468,1,0,0,0,false_positive_risk
122,10,0.12951842608512482,0.3728491445498552,0.12253293505811355,0.006985491027011242,0.7835626066249357,0.5584931506849314,-0.5242582707535238,-0.163388657218055,0.009069537629375356,0.01780635762131816,0.011969771692570987,1.0,low,2.0,8.5,7.0,10.0,0.19210034890796118,0.3728491445498552,supervised,"RFERF,RFEXGB",1.0570090892191415,0.22102222953639425,0.3775318334839993,0.061846012098872916,0.8354894119439129,0.29758658547392336,1,1,0,0,review
137,6,0.1466381879386828,0.38092539479770604,0.1557591735258634,-0.009120985587180596,0.7291174891707346,0.55625,0.28305800303401735,0.08802130974064455,0.021833946517009397,0.017677029035693154,0.010425360050051083,1.0,high,1.0,10.0,10.0,10.0,0.28616069220539325,0.28616069220539325,supervised,RFERF,0.941441743810575,0.2502369756414666,0.3408615955394642,0.05688787647501971,0.7908804419014592,0.29281888840357573,1,0,0,0,false_positive_risk
133,8,0.11658352120059237,0.4215725858877641,0.11083796140586999,0.005745559794722382,0.7944973312336505,0.4171875,0.28936453243878646,0.09445494523972227,0.0,0.006945754482669711,0.01423570407334411,1.0,high,1.0,9.0,9.0,9.0,0.2958462269196339,0.2958462269196339,supervised,RFERF,1.0518374726659137,0.19894891068258444,0.37470883411473754,0.061630157816495966,0.8511908802219604,0.2894373340929503,1,1,0,0,review
522,1,0.11161626932698311,0.11161626932698311,0.10357757505528395,0.008038694271699162,0.4642857142857143,0.475,0.19453465844895312,0.10674201847305677,0.0,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,1.0776103733593738,0.19047233235347177,0.3799297020254426,0.06270052060065365,0.8609385486956065,0.2888018025387129,1,1,0,0,review
548,1,0.09430757437109367,0.09430757437109367,0.0784721899859521,0.01583538438514158,0.6785714285714286,0.6,0.06991159272336066,-0.1001131876485117,0.03571428571428571,0.0,0.01015228426395939,1.0,low,,,,,,,,,1.2017961316993497,0.1609351733163346,0.39768072780769326,0.06767862788808013,0.8946446021674467,0.2866784734632025,1,1,0,0,review
416,8,0.1273343088651721,0.28135624496247996,0.13240160871521467,-0.005067299850042587,0.6774863828926412,0.589041095890411,-0.2272762618486971,-0.09054445155158272,0.0,0.005730698761678937,0.01129492263364084,1.0,low,,,,,,,,,0.9617278075454361,0.21729504976657907,0.3500907785627854,0.057779206067257075,0.8222399022843806,0.2857250849173567,1,0,0,0,false_positive_risk
488,8,0.07395987388475114,0.18550723356626295,0.04940136936332656,0.02455850452142459,0.5711587624901189,0.3897688356164384,-0.29975480573567204,-0.2814322368742845,0.2604495625423121,0.15447638844501443,0.1376620263897606,1.0,low,,,,,,,,,1.4971219388840618,0.12621197397422407,0.41754099263646466,0.07847133492966905,0.9336745804637552,0.2848088124129384,1,1,0,0,review
130,10,0.10459101250535077,0.2820210117135518,0.09699994235809022,0.007591070147260554,0.7868780303610314,0.5414041095890412,0.4143288347726951,0.1778139882795044,0.03144197011061373,0.027476871035026062,0.011617933705273965,1.0,high,,,,,,,,,1.0782585016312376,0.178483783907381,0.378910578877279,0.06272726625205564,0.8697695639856515,0.2845890968751124,1,1,0,0,review
542,1,0.10287670148649834,0.10287670148649834,0.09567979557990496,0.007196905906593387,0.7857142857142857,0.75,-0.3820747939364111,-0.22298089355653422,,,,1.0,flat,,,,,,,,,1.0752186588921278,0.17555832492090026,0.3780131699131263,0.0626017518925963,0.8715419700958668,0.2833018283304039,1,1,0,0,review
45,1,0.20768530324225096,0.20768530324225096,0.26757919369034566,-0.059893890448094705,0.5357142857142857,0.5125,-0.1712810128629237,-0.14130420869309696,0.10714285714285714,0.021621621621621623,0.01015228426395939,1.0,low,,,,,,,,,0.7761638727508592,0.3544134232636139,0.22526496028626225,0.04925845130239644,0.6407528271097458,0.28327183036277814,1,0,0,0,false_positive_risk
78,1,0.08905524714746973,0.08905524714746973,0.0774956328212261,0.011559614326243639,0.5357142857142857,0.675,-0.10156073491570866,0.17203785107606123,0.03571428571428571,0.005405405405405406,0.01015228426395939,1.0,low,,,,,,,,,1.149164719422453,0.15197211602549723,0.38794591682378443,0.0656040245196312,0.8959557108368282,0.2798889974449433,1,1,0,0,review
566,3,0.10833915347329137,0.1278153397908961,0.10845173477965635,-0.00011258130636498016,0.4663561076604555,0.4719178082191781,0.05048929560715574,-0.08853287576330156,0.0,0.01748358528019545,0.010211968446355238,1.0,high,,,,,,,,,0.9989619224939674,0.18487995855519876,0.3613713778084805,0.059391473397247894,0.8543945865995749,0.2796811501040307,1,0,0,0,false_positive_risk
472,1,0.12014704439927437,0.12014704439927437,0.1277594651968164,-0.007612420797542041,0.4642857142857143,0.55,-0.08296108935164513,-0.042055176509683885,0.03571428571428571,0.032432432432432434,0.01015228426395939,1.0,low,,,,,,,,,0.9404159935562119,0.2050300364820881,0.34429620331346056,0.0568425600047899,0.8284723634564749,0.27951662393347887,1,0,0,0,false_positive_risk
NA_578,1,0.13400146398143528,0.13400146398143528,0.15075164697911456,-0.016750182997679275,0.5,0.5625,-0.22983960551464291,-0.19129580475748717,0.5,0.40540540540540543,0.38781725888324875,1.0,low,,,,,,,,,0.8888888888888897,0.22867250031939046,0.3234919068688639,0.05453477124026284,0.7976034599742853,0.2791838724338965,1,0,0,0,false_positive_risk
107,8,0.08188717449534592,0.18577003816661364,0.06853576159194191,0.013351412903404008,0.621096280432559,0.42585616438356166,-0.3530165410608726,-0.25010540075848786,0.028492658499989394,0.04072404982743121,0.01063366746758862,1.0,low,,,,,,,,,1.1948094336924069,0.139739853428282,0.3920253739109573,0.0674061013003855,0.9079850781586613,0.2777832816205432,1,1,0,0,review
46,1,0.19746855065149843,0.19746855065149843,0.257537462136136,-0.060068911484637555,0.42857142857142855,0.4875,-0.2662400363035965,-0.20706410524907906,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,low,,,,,,,,,0.7667566070334081,0.3369786110559229,0.22486648312647983,0.04880308900071463,0.6542346812928757,0.2774354752897436,1,0,0,0,false_positive_risk
467,1,0.12138909971824967,0.12138909971824967,0.13394602885574702,-0.012556929137497355,0.6428571428571429,0.55,0.6133837630276991,0.16309750965439038,0.03571428571428571,0.021621621621621623,0.01116751269035533,1.0,high,,,,,,,,,0.9062538154750335,0.20714959463381416,0.3330388500332815,0.05531946810619027,0.8201663906574523,0.27585202555049343,1,0,0,0,false_positive_risk
33,10,0.06905662899631185,0.18815248583260127,0.05224303125294344,0.016813597743368405,0.6797488880802003,0.4322945205479452,0.5655807021611312,0.19836549737199505,0.0513835080412821,0.029342377115049407,0.011667854608349643,1.0,high,,,,,,,,,1.3218342684206539,0.11784462308861716,0.39990786397570494,0.07223048001590977,0.929859414620419,0.27454224589338216,1,1,0,0,review
497,1,0.10359629969630753,0.10359629969630753,0.10658733406468276,-0.0029910343683752366,0.4642857142857143,0.5375,0.229197645193157,0.023967846124739917,0.03571428571428571,0.005405405405405406,0.01015228426395939,1.0,high,,,,,,,,,0.9719381820117565,0.17678631390679092,0.35481789244824435,0.058224348721559745,0.8568976985820557,0.2744945328997072,1,0,0,0,false_positive_risk
248,1,0.08596983248007792,0.08596983248007792,0.07842779121330799,0.007542041266769925,0.4642857142857143,0.5625,0.2398281949585177,0.5826627996194058,0.03571428571428571,0.0,0.01015228426395939,1.0,high,,,,,,,,,1.0961654172595154,0.14670687887396613,0.3787989529297293,0.06346293269692828,0.8947042111876109,0.274485445086652,1,1,0,0,review
65,8,0.0866954700024597,0.1913778229880052,0.08019798368792724,0.006497486314532455,0.6657428781636439,0.475,0.8653564307719522,0.17933800435129213,0.24653435308310076,0.14285672279803902,0.010347160992285534,1.0,high,5.0,4.8,3.0,6.0,0.030255305389412523,0.06298799756210248,supervised,"ANOVA,RFERF",1.081018075713923,0.14794517390178463,0.37642077429002985,0.06284104951067919,0.8923275815505752,0.27390526990491615,1,1,0,0,review
181,1,0.09009812698375118,0.09009812698375118,0.08583307464551725,0.004265052338233932,0.6428571428571429,0.625,-0.2844170829676996,-0.26828193052148996,0.03571428571428571,0.005405405405405406,0.01116751269035533,1.0,low,,,,,,,,,1.0496900799120643,0.15375178269934933,0.371338105555752,0.061540369477799096,0.8847620064115891,0.27368641928318405,1,1,0,0,review
460,8,0.07833199756380066,0.31475249083210305,0.06764823375641629,0.010683763807384363,0.5933083642675538,0.4093321917808219,0.35898044217764447,0.13622781545525897,0.030943638892146255,0.015411984412228144,0.010379472671926602,1.0,high,,,,,,,,,1.1579311567224921,0.13367297047148902,0.385951834089258,0.06595307901687936,0.9091766575986642,0.27336301997861534,1,1,0,0,review
500,1,0.06787609185548334,0.06787609185548334,0.05166717334777153,0.016208918507711806,0.39285714285714285,0.3125,0.07293424372317474,0.1788459593122783,0.0,0.0,0.01015228426395939,1.0,high,,,,,,,,,1.3137179268277295,0.11583004524974698,0.3985311673844648,0.07193020905643471,0.9306325514311193,0.27334066526963713,1,1,0,0,review
30,3,0.09121947806890861,0.20061901787245087,0.08869167094565007,0.002527807123258526,0.5098343685300207,0.5239155251141553,0.3488744536625015,0.043705058774829886,0.038302277432712216,0.019164486055593555,0.010211968446355238,1.0,high,,,,,,,,,1.0285010655037445,0.1556653599750001,0.36738285221716516,0.0606493214087401,0.8809241047231429,0.27270327440921194,1,1,0,0,review
586,8,0.083531301138621,0.17928846820415992,0.07664336695645785,0.0068879341821631605,0.5522143203810183,0.3646190068493151,0.08770990473176478,0.10080236341660975,0.02814476696956413,0.02046588112300941,0.013168305637549746,1.0,high,,,,,,,,,1.0898699320722207,0.14254554330053237,0.3773097220440246,0.0632050152691751,0.8970999481680132,0.27256213180405664,1,1,0,0,review
269,3,0.07819706247387205,0.08678730240665253,0.06906479963235164,0.009132262841520425,0.4953416149068323,0.3262557077625571,-0.020202053107139472,0.11574964920262443,0.0,0.009253321117727897,0.011440402255349232,1.0,high,,,,,,,,,1.1322274572594668,0.1334427047454439,0.38241947186304176,0.06492557973119494,0.9072748008843059,0.27181551949175964,1,1,0,0,review
212,1,0.07967887176654612,0.07967887176654612,0.07245036345023795,0.007228508316308169,0.5714285714285714,0.65,0.12222874912328321,-0.013956643752971058,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,1.0997718710034219,0.13597140126773882,0.37808512034099584,0.0636103354283028,0.9027294017692211,0.270809103871977,1,1,0,0,review
368,1,0.09598554887190566,0.09598554887190566,0.09861741069581272,-0.002631861823907053,0.32142857142857145,0.4875,0.09149993070840771,-0.10389754951957575,0.0,0.02702702702702703,0.01015228426395939,1.0,high,,,,,,,,,0.9733124018838308,0.1637986243053926,0.3556356344649675,0.0582840846606764,0.8675979791193081,0.2706267549057134,1,0,0,0,false_positive_risk
63,10,0.08373911295442897,0.2893941100955416,0.08003219852284564,0.0037069144315833415,0.666544656593272,0.41741438356164384,0.9324541064801227,0.07882826838146346,0.19007673374581832,0.07949333539396014,0.01032609090133906,1.0,high,2.0,9.0,8.0,10.0,0.028898419243542944,0.04753558623437861,supervised,"ANOVA,RFERF",1.0463177883402162,0.1429001726165472,0.37006737140743373,0.06139917475032028,0.8925501618306086,0.2697151316019739,1,1,0,0,review
563,8,0.08897019442277182,0.25026346416608597,0.09027563125414383,-0.0013054368313720028,0.6874988171853527,0.556292808219178,-0.06067786583062217,-0.12931901268524487,0.0,0.015079566444925897,0.010379472671926602,1.0,high,,,,,,,,,0.9855394328099801,0.15182697418422342,0.35865555752181905,0.05881375687361946,0.878797507154218,0.2679699590203808,1,0,0,0,false_positive_risk
25,8,0.08547912486847188,0.2616838930732517,0.08698382762254787,-0.001504702754075994,0.6422326308565174,0.5721532534246575,-0.4583760860676217,-0.12912722952802927,0.12092992705866416,0.06985845094199658,0.010379472671926602,1.0,low,1.0,9.0,9.0,9.0,0.009914474729941052,0.009914474729941052,supervised,RFERF,0.9827013504095795,0.1458694899892652,0.35820188109246553,0.058691103046224984,0.8832170254734534,0.2658682834800361,1,0,0,0,false_positive_risk
29,1,0.1256240673939087,0.1256240673939087,0.152635341970921,-0.0270112745770123,0.5357142857142857,0.4875,0.09540560334043487,-0.08489384072208958,0.0,0.032432432432432434,0.01116751269035533,1.0,high,,,,,,,,,0.8230339433303835,0.21437653543275134,0.30013008300148497,0.05149186146861511,0.7950744438312098,0.26559545575039,1,0,0,0,false_positive_risk
577,1,0.07988754529667094,0.07988754529667094,0.07849502472092104,0.0013925205757499004,0.7142857142857143,0.7625,-0.09174060491360322,0.041151297254140254,0.0,0.032432432432432434,0.013197969543147208,1.0,low,,,,,,,,,1.0177402399795508,0.13632750109281783,0.36479810144705016,0.060193233161759174,0.8946139446493185,0.26547047196852586,1,1,0,0,review
115,6,0.06834371870839873,0.18779982337104012,0.06051016408772858,0.007833554620670142,0.6195634796801125,0.35000000000000003,-0.31084093958479425,-0.17725294315000883,0.0,0.00796632350132837,0.010425360050051083,1.0,low,,,,,,,,,1.1294584924495155,0.11662804699163441,0.3794626526517475,0.06481415281756843,0.9187601058219864,0.26532885573789033,1,1,0,0,review
428,8,0.09723286213590085,0.20650686579822713,0.10679849356999394,-0.009565631434093076,0.8286515264911177,0.7470890410958904,-0.06613560457379823,-0.045847633676941606,0.0,0.0010675252054562399,0.011049159724026064,1.0,high,,,,,,,,,0.9104328992447451,0.165927155101137,0.33984925315087733,0.05550724786785518,0.8566141995017806,0.2650885075094671,1,0,0,0,false_positive_risk
273,6,0.06421683424760556,0.16346759573497205,0.054617886457429494,0.009598947790176065,0.47475527346217,0.21875,0.16284729609004578,-0.0644506098033983,0.0,0.000522466039707419,0.012549601664448294,1.0,low,,,,,,,,,1.1757473313739029,0.10958554939392492,0.38348199152654505,0.06665811984360712,0.9266709753158944,0.26487753871584435,1,1,0,0,review
295,10,0.057335999126660264,0.16054621079978326,0.04471207954367608,0.01262391958298419,0.6728856199189782,0.35455479452054794,0.6737878393925827,0.05902515865658607,0.054201564376182954,0.06990517257914053,0.01032609090133906,1.0,high,,,,,,,,,1.2823380104844546,0.09784345550448782,0.3903690617452446,0.07075928893079157,0.9399703394401501,0.2643969924555418,1,1,0,0,review
92,8,0.054328875574624326,0.14406700187030674,0.04035209697365716,0.013976778600967167,0.5998830640500155,0.3922945205479452,-0.11820344464112072,-0.10618533876664556,0.026274528210738415,0.01709604126423559,0.010921868481663538,1.0,low,,,,,,,,,1.3463705643375004,0.09271182155824488,0.3934491681697082,0.0731318791627437,0.9458239762290503,0.2643282525296642,1,1,0,0,review
438,1,0.07128696939437863,0.07128696939437863,0.06632686616147701,0.004960103232901622,0.5357142857142857,0.6,0.45046720830023956,0.4495847006616915,0.07142857142857142,0.0,0.01015228426395939,1.0,high,,,,,,,,,1.074782716566556,0.12165068236764068,0.37292055479661,0.06258373686863623,0.9109507027562264,0.26414825703538913,1,1,0,0,review
254,1,0.0694321924708612,0.0694321924708612,0.06422288408594293,0.005209308384918274,0.42857142857142855,0.425,-0.04673191528832494,-0.045382204708511696,0.0,0.043243243243243246,0.01015228426395939,1.0,high,,,,,,,,,1.081112962444153,0.11848551936095741,0.37348792979986817,0.06284495921377893,0.9137754725076521,0.2633871257778644,1,1,0,0,review
125,10,0.053313799589142494,0.11086040873545476,0.03998243422103156,0.013331365368110937,0.6481079671325725,0.41424657534246573,-0.5118950195063819,-0.052436936142354805,0.06556910256894824,0.06303148154784224,0.011607513309728607,1.0,low,,,,,,,,,1.3334305583900234,0.0909796019487154,0.39197973091236693,0.07265767841771698,0.9463202790131796,0.26314932363805765,1,1,0,0,review
183,8,0.09751316808515495,0.20967240937815299,0.10977552494745475,-0.0122623568622998,0.6395715940241472,0.48471746575342467,0.1877208045740198,0.07813761002729655,0.01658148432651806,0.012722266359972286,0.010379472671926602,1.0,high,,,,,,,,,0.8882960763050842,0.16640549511598351,0.33370951411966776,0.054507855693179945,0.8526172889378149,0.2628383523147112,1,0,0,0,false_positive_risk
332,1,0.06547072595670793,0.06547072595670793,0.0586748614301227,0.0067958645265852255,0.5714285714285714,0.5875,0.7213647405765438,0.04064650929342441,0.03571428571428571,0.021621621621621623,0.01015228426395939,1.0,high,,,,,,,,,1.115822421407481,0.1117253062572523,0.3771001034999826,0.06426329646509746,0.9212241512585905,0.26279522797177424,1,1,0,0,review
405,8,0.05781187766482135,0.1513489171255348,0.048126337162143075,0.009685540502678277,0.523894278451972,0.41603167808219177,0.01710452835989374,0.05468564595532692,0.052238876319758674,0.01939099826255285,0.015742919511293054,1.0,high,,,,,,,,,1.201252392635795,0.09865553868579327,0.3836791405025614,0.06765744958730334,0.9353864165273218,0.2616360891952786,1,1,0,0,review
499,1,0.07307200801874777,0.07307200801874777,0.07228195137444261,0.0007900566443051621,0.6785714285714286,0.6625,-0.2482701316813204,-0.20370307432524967,,,,1.0,flat,,,,,,,,,1.0109302063555594,0.12469683748619764,0.3634264485245474,0.0599033373281532,0.9029555088939031,0.2611828879068643,1,1,0,0,review
547,3,0.0696091107288172,0.11650809216189652,0.06738430613375189,0.002224804595065311,0.593167701863354,0.5834474885844748,0.2499245880276162,0.01895629951635657,0.0,0.016644389920452144,0.010211968446355238,1.0,high,,,,,,,,,1.0330166580724194,0.1187874290505751,0.36669299464789074,0.06083999064296271,0.9095310022357871,0.2606439683667685,1,1,0,0,review
124,10,0.05133833705516775,0.15876067201233618,0.0412334157598966,0.010104921295271149,0.7216990749130929,0.43426369863013703,0.42238206321837923,0.16641117417082818,0.0961553718669646,0.04387875398738947,0.012080056088001456,1.0,high,,,,,,,,,1.2450663159732487,0.08760848984658294,0.3846339609652936,0.06934742216854703,0.9446407329506585,0.2587671419569965,1,1,0,0,review
134,1,0.048036750092768914,0.048036750092768914,0.03640503748045072,0.011631712612318192,0.75,0.6625,-0.3400723082165754,-0.1815412895902299,0.0,0.016216216216216217,0.013197969543147208,1.0,low,,,,,,,,,1.3195083267958274,0.08197435628354784,0.3881100657788338,0.07214453726175282,0.951123229674761,0.2587639926668959,1,1,0,0,review
487,1,0.10788736283311548,0.10788736283311548,0.1317263295420762,-0.023838966708960713,0.25,0.3125,-0.0747547961116746,-0.023803803570180863,0.10714285714285714,0.15135135135135136,0.23045685279187816,1.0,low,,,,,,,,,0.8190265621775634,0.1841089811924124,0.3073525989583437,0.0513031632863513,0.8231465203607562,0.25842465685781396,1,0,0,0,false_positive_risk
354,3,0.05236847949408532,0.08439533687299662,0.044133457737899125,0.008235021756186178,0.5600414078674948,0.5064497716894977,-0.08045024098350537,-0.08874855912797948,0.0,0.0201875430108539,0.010211968446355238,1.0,high,,,,,,,,,1.1865936225775136,0.08936642024669432,0.3803766883989147,0.06708451925383789,0.9407471870157451,0.2573511971706942,1,1,0,0,review
377,10,0.042735519408749,0.12206595974613546,0.030255387021418535,0.012480132387330464,0.8268411457921114,0.553013698630137,-0.5156457884205314,-0.23851756689076806,0.058113812760717254,0.043206666281696185,0.01545372666781895,1.0,low,1.0,7.0,7.0,7.0,0.016848221386692286,0.016848221386692286,supervised,RFERF,1.4124929017928434,0.07292784560174922,0.3900416958784383,0.0755148951159793,0.9593796434534317,0.25722459037277023,1,1,0,0,review
367,1,0.06104734531185625,0.06104734531185625,0.0576210800515917,0.0034262652602645507,0.6071428571428571,0.6125,-0.10019595211981241,-0.15373276367694383,0.0,0.010810810810810811,0.01015228426395939,1.0,high,,,,,,,,,1.059462010382256,0.10417684012957801,0.3694284065898815,0.0619482030914294,0.9226389398146834,0.25715279262854984,1,1,0,0,review
476,1,0.054011079314292436,0.054011079314292436,0.04793210979208475,0.006078969522207683,0.5714285714285714,0.5375,0.3909294532778884,0.13489056564389976,0.03571428571428571,0.016216216216216217,0.01015228426395939,1.0,high,,,,,,,,,1.1268245764389768,0.09216950460675012,0.37546792093010817,0.06470802590728167,0.9356471828172155,0.2560145015849104,1,1,0,0,review
184,1,0.06693664172863352,0.06693664172863352,0.06903312110471906,-0.002096479376085536,0.7142857142857143,0.6875,-0.10036242191383236,-0.16507707549690834,0.0,0.010810810810810811,0.01015228426395939,1.0,low,,,,,,,,,0.9696308186195826,0.11422688060475565,0.3568545603804991,0.05812395629296118,0.907317331924692,0.2551036448071134,1,0,0,0,false_positive_risk
419,3,0.10960156868374756,0.21490122903139322,0.13837817821388745,-0.02877660953013989,0.5429606625258799,0.5921803652968037,0.07452833354532379,-0.08907534336003431,0.0,0.01099467240632785,0.010211968446355238,1.0,high,,,,,,,,,0.7920437318833562,0.18703426071010834,0.2961108766701665,0.050021677808871415,0.8142158639936269,0.2550728892462303,1,0,0,0,false_positive_risk
68,3,0.0727781433174919,0.1337221865885143,0.07857884136553221,-0.0058006980480403,0.47826086956521735,0.5530821917808219,-0.1262788825840283,0.020422428355619554,0.02639751552795031,0.02127105047931609,0.010211968446355238,1.0,low,,,,,,,,,0.926179898465839,0.12419535956203778,0.3484210225340229,0.05621114033915985,0.8945014138796333,0.25489682004081726,1,0,0,0,false_positive_risk
484,8,0.05404207778518197,0.115295196696449,0.049429050797735255,0.004613026987446714,0.7039608559085034,0.5298159246575342,-0.34882098538364836,-0.3160269534940321,0.2779423170538734,0.20439063474485966,0.12256510364951269,1.0,low,,,,,,,,,1.0933262304858598,0.09222240326646454,0.37213035289146384,0.06334671112443317,0.9336374158512316,0.25456115098403476,1,1,0,0,review
560,1,0.1991829084673369,0.1991829084673369,0.28771676097697263,-0.08853385250963572,0.5357142857142857,0.6875,0.407229185819044,0.42105172747102193,0.03571428571428571,0.016216216216216217,0.013197969543147208,1.0,high,,,,,,,,,0.6922881648986674,0.33990414990111184,0.16005925150984512,0.045110446694821484,0.6137164794145662,0.2543731726938192,1,0,0,0,false_positive_risk
16,8,0.04501287633050227,0.11996221906367151,0.03698676275072563,0.008026113579776646,0.6914012831038693,0.346875,0.21199102331243339,0.04144527209673242,0.03748612085629239,0.020099788919465043,0.010347160992285534,1.0,high,,,,,,,,,1.2169996231859785,0.07681413822829201,0.3799010590778038,0.06826868651913551,0.9503422154416928,0.25338393186265434,1,1,0,0,review
480,8,0.05338402676443916,0.13493371343051316,0.05051927086859919,0.0028647558958399726,0.6742416199651736,0.42504280821917806,-0.08682849793882907,-0.20190085687777545,0.0,0.007518259454886615,0.010379472671926602,1.0,low,,,,,,,,,1.056706200358497,0.09109944410034802,0.368149996513317,0.06183338501346555,0.9321737053403938,0.2524688241308668,1,1,0,0,review
