artifact_key,feature_set,category,model,balance_method,feature,tp_n,fp_n,tn_n,fn_n,tp_mean,fp_mean,tn_mean,fn_mean,tp_median,fp_median,tn_median,fn_median,tp_vs_tn_smd,tp_vs_fp_smd,fp_vs_tn_smd,monitor_direction,suggested_threshold,tp_trigger_rate,fp_trigger_rate,tn_trigger_rate,group_source,threshold
Base_LR_SMOTE,Base,supervised,LR,SMOTE,0,28,185,985,55,-0.2233689035679216,-0.02178289241023937,0.01303240715859409,-0.06597084490545178,-0.31703542224334047,0.0222423453516487,-0.0354161895032002,-0.4009873167426543,-0.23829741009446043,-0.19950757272321873,-0.03536186238824741,low,-2.278167694006935,0.0,0.005405405405405406,0.01015228426395939,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,1,28,185,985,55,0.13474582613943104,0.0899048836256669,-0.020472877625257187,0.012925488076807209,0.21322581210871033,0.1080875737773103,0.050223723184854,-0.1340833564800235,0.15860165944979726,0.04045504932193625,0.10980387476403347,high,2.556381470714343,0.03571428571428571,0.02702702702702703,0.01015228426395939,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,2,28,185,985,55,-0.06072744791773983,0.07159481233932934,-0.011386381786811483,0.0038642086776591532,-0.16419207534709795,-0.0138436830044993,0.0469720803673646,-0.1290929332477285,-0.04923070770075492,-0.13273343781872066,0.083324251128877,low,-2.5553411916221265,0.0,0.010810810810810811,0.012182741116751269,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,3,28,185,985,55,-0.2580893959909992,-0.21656587504092245,0.054021460720327895,-0.09683598705926809,-0.4646424718330525,-0.4444979613207083,-0.2357824497247368,-0.3113419201464962,-0.30027880218502445,-0.056679820269175646,-0.26854665786056664,low,-1.2009619320121359,0.0,0.010810810810810811,0.01015228426395939,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,6,28,185,985,55,0.12756791473907253,0.13173060473128814,-0.03403253567189414,0.057613377044426844,-0.0955974285363066,0.1207014751956478,0.0426083464600983,0.1903455542148767,0.15615390052722225,-0.005076882913777786,0.16399263500092517,low,-2.826514463517873,0.0,0.0,0.01116751269035533,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,7,28,185,985,55,0.03485405224763188,-0.027262328495038807,-0.01703262724667445,0.030600330677885753,0.0184623226317328,0.0184623226317328,0.0601867252903854,0.0323704568512843,0.04539549596821156,0.0864024577248347,-0.009258961071938689,low,-0.6769443883458228,0.03571428571428571,0.005405405405405406,0.01116751269035533,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,8,28,185,985,55,-0.10060573916072761,0.013975449269375629,-0.006653395759875553,0.10144512228631983,-0.15870737929187062,0.0092600599548636,-0.0124131580124575,0.090534627332316,-0.09127749709769827,-0.12707639258326725,0.020325584899073323,low,-2.351495207135533,0.0,0.0,0.01015228426395939,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,9,28,185,985,55,-0.13836250474947712,-0.05579369312952417,0.015589579021099581,-0.025620627039440968,-0.02574082551546705,-0.1315154844186882,-0.0191299093340158,-0.1513482329630422,-0.15475601295517916,-0.08018002619096337,-0.07063407528208429,low,-2.290905145927948,0.0,0.016216216216216217,0.01015228426395939,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,10,28,185,985,55,0.1764646279351259,-0.05578796379563324,0.0009104952528946493,0.08297683709089518,0.40417692777714304,0.0751307280054296,0.0319771280353688,0.1830147279305815,0.17620955570092436,0.22908360390030008,-0.05735438608529693,high,2.302719558459966,0.03571428571428571,0.005405405405405406,0.01015228426395939,train_oof,0.12060301142481507
Base_LR_SMOTE,Base,supervised,LR,SMOTE,11,28,185,985,55,-0.11675803165240972,-0.08987404081260475,0.02764331103964198,-0.1188394938587933,0.0674061244341239,-0.017762884686979,0.1525751335552269,-0.1416450797722096,-0.13872507883660187,-0.032279917050117735,-0.11582757298841533,low,-1.493509533639842,0.07142857142857142,0.05405405405405406,0.01015228426395939,train_oof,0.12060301142481507
