artifact_key,feature_set,category,model,balance_method,feature_a,feature_b,pair_key,rule_desc,support_n,support_rate,pair_precision,pair_recall,pair_fp_rate,pair_precision_lift,recommendation,pair_abs_corr,redundant_pair_flag,evidence_scope,threshold
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,102,14,102 || 14,102(low) AND 14(low),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.011256080570213526,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,102,21,102 || 21,102(low) AND 21(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.05008510056821985,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,102,64,102 || 64,102(low) AND 64(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.07092089394832063,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,103,56,103 || 56,103(high) AND 56(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.10693143676005523,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,107,64,107 || 64,107(low) AND 64(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.05334491430450908,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,14,21,14 || 21,14(low) AND 21(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.04089960352877963,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,14,64,14 || 64,14(low) AND 64(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.002292096867064942,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,56,582,56 || 582,56(high) AND 582(high),1,0.0007980845969672786,1.0,0.012048192771084338,0.0,15.096385542168674,review,0.0376305847977432,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,103,64,103 || 64,103(high) AND 64(high),2,0.0015961691939345571,0.5,0.012048192771084338,0.0008547008547008547,7.548192771084337,review,0.11013425707165672,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,348,582,348 || 582,348(high) AND 582(high),2,0.0015961691939345571,0.5,0.012048192771084338,0.0008547008547008547,7.548192771084337,review,0.11511500511559132,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,21,28,21 || 28,21(high) AND 28(low),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.008619544690282636,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,21,64,21 || 64,21(high) AND 64(high),3,0.0023942537909018356,0.3333333333333333,0.012048192771084338,0.0017094017094017094,5.032128514056224,review,0.11034697665068813,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,122,21,122 || 21,122(low) AND 21(high),2,0.0015961691939345571,0.0,0.0,0.0017094017094017094,0.0,review,0.03677678673017883,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,377,64,377 || 64,377(low) AND 64(high),2,0.0015961691939345571,0.0,0.0,0.0017094017094017094,0.0,review,0.06325981083458086,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,102,103,102 || 103,102(low) AND 103(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.03892864039266189,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,102,348,102 || 348,102(low) AND 348(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.03257066651721837,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,102,377,102 || 377,102(low) AND 377(low),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.06161712254369258,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,103,107,103 || 107,103(high) AND 107(low),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.020189531543318852,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,103,28,103 || 28,103(high) AND 28(low),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.32500249055755515,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,103,511,103 || 511,103(high) AND 511(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.012133610955939268,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,107,28,107 || 28,107(low) AND 28(low),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.0267037190905083,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,129,21,129 || 21,129(high) AND 21(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.07904288119701564,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,14,582,14 || 582,14(low) AND 582(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.030430406916236424,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,21,377,21 || 377,21(high) AND 377(low),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.04702024339290312,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,348,56,348 || 56,348(high) AND 56(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.06287527799999598,0,exploratory_train_oof_groups,0.5483517567913296
RFEXGB_LR_SMOTE,RFEXGB,supervised,LR,SMOTE,377,56,377 || 56,377(low) AND 56(high),1,0.0007980845969672786,0.0,0.0,0.0008547008547008547,0.0,review,0.05520269908034332,0,exploratory_train_oof_groups,0.5483517567913296
