artifact_key,feature_set,category,model,balance_method,feature,tp_n,fp_n,tn_n,fn_n,tp_mean,fp_mean,tn_mean,fn_mean,tp_median,fp_median,tn_median,fn_median,tp_vs_tn_smd,tp_vs_fp_smd,fp_vs_tn_smd,monitor_direction,suggested_threshold,tp_trigger_rate,fp_trigger_rate,tn_trigger_rate,group_source,threshold
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,0,58,263,907,25,-0.20968966338681153,-0.09850450601398057,0.038273176446524566,0.0911709882693368,-0.32063908067177155,-0.0735882750784055,-0.0179317726837895,-0.4965509995113439,-0.2521830919944336,-0.11101413364594226,-0.13914791413569502,low,-2.025014693474767,0.017241379310344827,0.030418250950570342,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,2,58,263,907,25,0.02415213021501333,0.055073116574367066,-0.013731836203188444,-0.11554642467584944,-0.13603606623267728,-0.0945529583060222,0.0668723496040478,-0.1482363840957742,0.03705874794573656,-0.03206554799817232,0.06908620456864233,low,-2.5553411916221265,0.0,0.0,0.015435501653803748,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,8,58,263,907,25,0.06921173077610554,0.2226598793560035,-0.06893901320757645,-0.05007037423067622,0.10882140499224374,0.1623271618490666,-0.1221338239720181,-0.0923331492669525,0.1340671609830342,-0.1806702412208266,0.28939669668800616,high,2.0989646448414585,0.0,0.0076045627376425855,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,9,58,263,907,25,-0.09960071664616474,-0.08395710641372281,0.029894841338070792,0.01974227781291773,-0.11168273587433425,-0.0984609035114316,-0.0059080769711131,-0.0059080769711131,-0.12786119175459346,-0.016651410778122506,-0.11274444157141181,low,-2.2842942297464965,0.0,0.015209125475285171,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,14,58,263,907,25,-0.30319326459273827,-0.07815217094083506,0.051148592477840205,-0.2937227585517982,-0.4004223417923736,-0.2409819431874653,0.0317555225141032,-0.1624731871495302,-0.37802394252476906,-0.19143995473902178,-0.1299531687908315,low,-2.1048275460089148,0.017241379310344827,0.019011406844106463,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,15,58,263,907,25,0.004123003859892438,0.058371419444260074,-0.015169848162346957,-0.07227313998444793,-0.014882073456303699,-0.0323971090864969,-0.0704568369128045,-0.1343990964911632,0.02252954464730497,-0.04132452436056797,0.07149646521716138,high,1.0548377990636557,0.0,0.0076045627376425855,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,16,58,263,907,25,0.1866155348886138,0.1141691761127243,-0.052545088550176186,0.2633666450078352,0.18078674732578093,0.1688267351095921,-0.0574168293133384,0.1576640570411457,0.24746551926855012,0.06609515562459692,0.16771633587036303,high,1.8598847557226261,0.05172413793103448,0.022813688212927757,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,19,58,263,907,25,0.09966997642881271,0.03946041262987239,-0.022323968737550305,0.16719545062043725,0.0274810776995651,-0.000629937536488,0.0834403884031107,0.1186448373903197,0.10883347697198852,0.17574773170636515,0.060034899853552,low,-1.913093238382708,0.0,0.0,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,21,58,263,907,25,0.5741415432784427,0.15704539286440847,-0.08328476306932238,0.041805951040909124,0.32320885567810176,0.1449260107352739,0.1488703214640976,0.2297286914049819,0.7812310909933905,0.27778657328911777,0.2567282884864008,high,1.2540582990590123,0.10344827586206896,0.07224334600760456,0.011025358324145534,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,24,58,263,907,25,-0.0811492743339208,-0.031314840723817544,0.01575174092110554,-0.04227981648902033,0.1260232305935013,0.1616604742103954,0.0571583790491117,0.1302929359378741,-0.09450468205055743,-0.05632020032366778,-0.04630011555655427,high,3.266640929810731,0.0,0.0,0.011025358324145534,train_oof,0.20232788980713348
