artifact_key,feature_set,category,model,balance_method,feature,group,n,non_null_n,missing_rate,mean,median,std,p01,p05,p25,p50,p75,p95,p99,group_source,threshold
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,8,TN,907,907,0.0,-0.06893901320757645,-0.1221338239720181,1.0448784015887902,-2.356778054015069,-1.694390329888833,-0.7994218854507879,-0.1221338239720181,0.6872254094951106,1.701667467978012,2.0989646448414585,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,8,FN,25,25,0.0,-0.05007037423067622,-0.0923331492669525,0.7854596015327395,-1.4271866438742278,-0.9958354232796303,-0.6734463060157356,-0.0923331492669525,0.483361702990001,1.2882508352513729,1.553368474036622,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,8,pred_anomaly,321,321,0.0,0.19493404565620887,0.139299367758788,0.8500582849050653,-1.5988927132203248,-1.2816509852236695,-0.2901012632187524,0.139299367758788,0.887025387631348,1.5521222640035013,1.977188251387577,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,8,pred_normal,932,932,0.0,-0.06843288018780982,-0.1194246717261033,1.0384445717291144,-2.3550848338613717,-1.6714979934108496,-0.7882466324363864,-0.1194246717261033,0.677404732603671,1.6982810276706184,2.097271424687761,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,9,TP,58,58,0.0,-0.09960071664616474,-0.11168273587433425,0.8286065372069669,-1.84374277541458,-1.2517352313656145,-0.6917906307966876,-0.11168273587433425,0.42875966195931114,1.182734652453834,1.5965118962508724,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,9,FP,263,263,0.0,-0.08395710641372281,-0.0984609035114316,0.9619061326275903,-2.353708849651735,-1.6302101827537023,-0.6934433598420504,-0.0984609035114316,0.4766888042748332,1.5298077519800277,2.2850388165490267,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,9,TN,907,907,0.0,0.029894841338070792,-0.0059080769711131,1.0232617758935914,-2.2842942297464965,-1.6004610599371714,-0.6537778627533425,-0.0059080769711131,0.625434418357488,1.7902778495292102,2.829381654929729,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,9,FN,25,25,0.0,0.01974227781291773,-0.0059080769711131,0.8573620028091264,-2.1594801322406956,-1.6467374732073305,-0.3232320536807765,-0.0059080769711131,0.4370233071861253,1.3440410072812439,1.4770526408520472,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,9,pred_anomaly,321,321,0.0,-0.08678367773298022,-0.0984609035114316,0.9380268576216328,-2.3170843740064946,-1.5528624634307222,-0.7000542760235017,-0.0984609035114316,0.4634669719119306,1.4881589800368855,2.1823051790892753,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,9,pred_normal,932,932,0.0,0.02962250862548621,-0.0059080769711131,1.0187736999863977,-2.2743778554743193,-1.6242603581903963,-0.6339451142089886,-0.0059080769711131,0.6221289602667623,1.7856502082021948,2.8260761968390034,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,14,TP,58,58,0.0,-0.30319326459273827,-0.4004223417923736,1.0704439713007388,-2.089927155480186,-1.6323679274701868,-1.2136443158969725,-0.4004223417923736,0.4225996658849015,1.5819978812607782,1.8882897940155388,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,14,FP,263,263,0.0,-0.07815217094083506,-0.2409819431874653,1.1971566787968717,-2.1608034573267956,-1.775750374385254,-0.9962354530226907,-0.2409819431874653,0.6777079199013051,1.838751528367797,3.075340738809696,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,14,TN,907,907,0.0,0.051148592477840205,0.0317555225141032,0.9283419151645185,-2.1048275460089148,-1.5311075436748744,-0.5763889962744521,0.0317555225141032,0.6913411769378328,1.4881670801130904,2.2966995030970074,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,14,FN,25,25,0.0,-0.2937227585517982,-0.1624731871495302,0.8490896511486882,-1.7480824567230595,-1.5038699595902252,-1.1189347663514395,-0.1624731871495302,0.3456097342383036,0.787732282059489,0.950166934464462,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,14,pred_anomaly,321,321,0.0,-0.11881380156952784,-0.2855341253333597,1.1768792101132055,-2.1745032533366584,-1.7708358926047123,-1.044331558748372,-0.2855341253333597,0.6202999741573065,1.82111146793698,2.9790921138809425,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,14,pred_normal,932,932,0.0,0.04189775151674476,0.0274341054958937,0.927561207386242,-2.1023956188584996,-1.5308001625480563,-0.5839198338814995,0.0274341054958937,0.683177495834395,1.4822436649868742,2.292242476758142,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,15,TP,58,58,0.0,0.004123003859892438,-0.014882073456303699,0.42034523855341077,-0.8878049331146136,-0.6929248036629734,-0.2602256854849172,-0.014882073456303699,0.29530896795068057,0.7011122966534962,0.8833648281874549,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,15,FP,263,263,0.0,0.058371419444260074,-0.0323971090864969,1.435187836072656,-1.1192052030533093,-0.792164159592725,-0.3759303463032657,-0.0323971090864969,0.33089279014754763,0.7346932975546332,0.9061246838653201,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,15,TN,907,907,0.0,-0.015169848162346957,-0.0704568369128045,0.8765442970661478,-0.9409521376580531,-0.7518888955676882,-0.3826206160309876,-0.0704568369128045,0.3039746376537199,0.735571844713467,1.0548377990636557,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,15,FN,25,25,0.0,-0.07227313998444793,-0.1343990964911632,0.35143708717408556,-0.6250718378315928,-0.6136183516350906,-0.3520232145265282,-0.1343990964911632,0.2378919177247491,0.42273611013198314,0.434895841753625,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,15,pred_anomaly,321,321,0.0,0.04856952503960801,-0.0287338336605762,1.310855379621734,-1.096772433144942,-0.7945873523926344,-0.3593870370760228,-0.0287338336605762,0.32788709395869,0.7308260926972971,0.9258443936566463,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,15,pred_normal,932,932,0.0,-0.01670158882281104,-0.07117831048869386,0.8665836098219136,-0.9347796783012193,-0.7466197424259818,-0.38173541321186066,-0.07117831048869386,0.30269541974517505,0.7289609104564527,1.0460004133250285,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,16,TP,58,58,0.0,0.1866155348886138,0.18078674732578093,1.06217226983735,-1.5961202409750672,-1.3155204143649215,-0.4400375534629565,0.18078674732578093,0.6564962332247428,1.7497509832298392,3.3585320931369624,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,16,FP,263,263,0.0,0.1141691761127243,0.1688267351095921,1.1033331505194162,-2.612242878862582,-1.4429244444978868,-0.45080156445752817,0.1688267351095921,0.8492517634423421,1.5999817302525985,2.3383370710898337,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,16,TN,907,907,0.0,-0.052545088550176186,-0.0574168293133384,0.9600981996072431,-2.4938746379589474,-1.5425513462587515,-0.5921290421455065,-0.0574168293133384,0.46912270850443255,1.4740627349698088,1.8598847557226261,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,16,FN,25,25,0.0,0.2633666450078352,0.1576640570411457,0.9566657661709708,-1.91025394850404,-1.4856814881707672,-0.0627988348106256,0.1576640570411457,1.0120075963509978,1.7324388655469023,1.7439284506159243,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,16,pred_anomaly,321,321,0.0,0.12725917240244886,0.1688267351095921,1.0947338626960912,-2.4703492939297016,-1.4298282311211603,-0.4503032306151863,0.1688267351095921,0.8210460679658272,1.6197755504703937,2.477507759908166,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,16,pred_normal,932,932,0.0,-0.044071061362461285,-0.04166947989535605,0.9608521625651117,-2.4922301362792214,-1.5670992713324818,-0.586996203569393,-0.04166947989535605,0.47664754952378574,1.4847470125496043,1.8586887545010071,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,19,TP,58,58,0.0,0.09966997642881271,0.0274810776995651,0.30137293650472213,-0.42036680297604756,-0.2173474746226576,-0.1279176654044139,0.0274810776995651,0.3066208317958896,0.6256939907135193,0.8048636184769236,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,19,FP,263,263,0.0,0.03946041262987239,-0.000629937536488,0.35091747451040606,-0.786162045534613,-0.44720100013689523,-0.1976697639574209,-0.000629937536488,0.2378038221643875,0.694053674493158,0.7386634911948625,train_oof,0.20232788980713348
RFERF_RF_ROSE,RFERF,supervised,RF,ROSE,19,TN,907,907,0.0,-0.022323968737550305,0.0834403884031107,1.1531710449861257,-1.913093238382708,-0.6877472202315698,-0.1346170195027194,0.0834403884031107,0.3183118614968682,0.637884187974767,0.8599349363627289,train_oof,0.20232788980713348
