artifact_key,feature_set,category,model,balance_method,feature,tp_missing_rate,fp_missing_rate,tn_missing_rate,fn_missing_rate,missing_tp_tn_gap,missing_tp_fp_gap,overall_missing_rate,missing_signal_type,group_source,threshold
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
RFEXGB_LR_NoResample,RFEXGB,supervised,LR,NoResample,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weak,train_oof,0.1905491962006118
