artifact_key,feature_set,category,model,balance_method,feature,tp_rank,tp_mean_positive_shap,tp_mean_negative_shap_abs,tp_mean_shap,tp_mean_abs_shap,tp_positive_push_rate,tp_negative_push_rate,tp_group_rows_total,tp_explained_rows,fp_rank,fp_mean_positive_shap,fp_mean_negative_shap_abs,fp_mean_shap,fp_mean_abs_shap,fp_positive_push_rate,fp_negative_push_rate,fp_group_rows_total,fp_explained_rows,fp_evidence_sufficient,tp_fp_shap_gap,tp_fp_rank_gap,shap_signal_type,tp_signal_available,group_source_x,tp_n,fp_n,tn_n,fn_n,tp_mean,fp_mean,tn_mean,fn_mean,tp_median,fp_median,tn_median,fn_median,tp_vs_tn_smd,tp_vs_fp_smd,fp_vs_tn_smd,monitor_direction,suggested_threshold,tp_trigger_rate,fp_trigger_rate,tn_trigger_rate,group_source_y,model_feature_score,hard_gate_tp_signal,hard_gate_separation,hard_gate_gap,hard_gate_pass,recommendation,group_source,threshold
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,59,2,1.2053963032556478,0.09846172728562762,1.1069345759700202,1.3038580305412755,0.8125,0.1875,48,48,1,1.5307453483980806,0.21966727468929173,1.3110780737087888,1.750412623087373,0.6125,0.3875,181,80,1,-0.3253490451424328,-1.0,false_positive_risk,1,train_oof,48,181,989,35,0.6841548521675559,0.5661462802002082,-0.15397400902734074,0.46166295136680324,0.5406177948867613,-0.0018832327346297,-0.2662288565440953,-0.0729628338033971,1.1516755267887926,0.07477241581761068,0.765023732111199,high,2.48498357061794,0.020833333333333332,0.03867403314917127,0.010111223458038422,train_oof,0.540312973057171,1,1,0,1,false_positive_risk,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,103,19,0.21034640548261452,0.027536532799803684,0.1828098726828109,0.23788293828241822,0.7916666666666666,0.20833333333333334,48,48,26,0.1915123514792028,0.05719948163193156,0.13431286984727125,0.2487118331111343,0.6125,0.3875,181,80,1,0.018834054003411704,7.0,shared_signal,1,train_oof,48,181,989,35,0.9200733474514181,0.49272642172602554,-0.15075190978754358,0.40599135463275526,1.0229130965731348,0.4508244259622606,-0.2029911975930242,0.2219889577179106,1.19681630953192,0.38343634711008906,0.6837494013324183,high,2.191281615866429,0.041666666666666664,0.03314917127071823,0.010111223458038422,train_oof,0.4780058717591216,1,1,1,1,review,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,21,12,0.26663372386912704,0.09113998584276616,0.17549373802636084,0.35777370971189315,0.6458333333333334,0.3541666666666667,48,48,28,0.1757800594601072,0.058592025373574184,0.117188034086533,0.23437208483368138,0.7,0.3,181,80,1,0.09085366440901985,16.0,true_anomaly_candidate,1,train_oof,48,181,989,35,0.5878388972122076,0.24311101857940504,-0.07910964220769291,0.17511689199961253,0.24491428771095286,0.2060628270320401,0.1350652339132149,0.2545778489965707,0.7048809589308539,0.2549718553602611,0.34489937625660727,high,1.613582221991293,0.10416666666666667,0.055248618784530384,0.010111223458038422,train_oof,0.4398062180531813,1,1,1,1,review,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,129,8,0.327566178264118,0.0994960378823961,0.22807014038172177,0.4270622161465141,0.75,0.25,48,48,11,0.3163317850879846,0.15966535540099439,0.15666642968699052,0.475997140488979,0.7625,0.2375,181,80,1,0.011234393176133395,3.0,shared_signal,1,train_oof,48,181,989,35,0.48481811229898225,0.4272724089281437,-0.11433474535984721,0.34371015146547457,0.460546058970014,0.460546058970014,0.1902420234107497,0.460546058970014,0.5931194042379083,0.07662571970849913,0.5469553938915074,high,1.8394803397988948,0.020833333333333332,0.0055248618784530384,0.010111223458038422,train_oof,0.3994038503616554,1,1,1,1,drop,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,122,13,0.2418677703807027,0.07248075389447792,0.1693870164862248,0.3143485242751805,0.6875,0.3125,48,48,16,0.23229401871437375,0.08292800434485198,0.1493660143695218,0.3152220230592257,0.6625,0.3375,181,80,1,0.009573751666328956,3.0,shared_signal,1,train_oof,48,181,989,35,-0.43866912402642994,-0.32260392784113806,0.09079679916822929,-0.29118269242158656,-0.7320376051719268,-0.3753148261156136,0.050093705429804,-0.3110604124967742,-0.5205466218225552,-0.14564347254358914,-0.41403769919168637,low,-1.74902987589769,0.0,0.022099447513812154,0.011122345803842264,train_oof,0.3673402589898317,1,1,1,1,drop,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,130,18,0.21764704759885697,0.08188973754117664,0.1357573100576804,0.2995367851400336,0.6875,0.3125,48,48,18,0.22160929875766677,0.10775496820436928,0.11385433055329738,0.32936426696203613,0.6125,0.3875,181,80,1,-0.003962251158809799,0.0,shared_signal,1,train_oof,48,181,989,35,0.3705756585172,0.2543843699291015,-0.07635408941405658,0.2883001455593181,0.3915348680087602,0.3159292832246588,0.1037458678628307,0.1793514526469308,0.439319392374225,0.1413290877433663,0.32990484542369136,high,1.5786888825090388,0.020833333333333332,0.022099447513812154,0.010111223458038422,train_oof,0.342296045370273,1,1,0,1,drop,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,582,27,0.16983424733557695,0.07573583660318163,0.09409841073239533,0.24557008393875868,0.6458333333333334,0.3541666666666667,48,48,34,0.14743109737960497,0.07577253476749564,0.07165856261210932,0.22320363214710057,0.6125,0.3875,181,80,1,0.02240314995597198,7.0,shared_signal,1,train_oof,48,181,989,35,0.3371003918599542,0.22245293715342068,-0.06160385456373123,0.14333040468323852,0.45344817054657494,0.1682084550567972,-0.0419681774093758,0.0781327554284183,0.4022488213229893,0.11298007442604767,0.2884736821436601,high,2.30360304091301,0.041666666666666664,0.016574585635359115,0.010111223458038422,train_oof,0.3370591473447232,1,1,1,1,drop,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,377,62,0.05794342175164104,0.015851435155716957,0.042091986595924086,0.07379485690735797,0.75,0.25,48,48,62,0.05295236176342205,0.030781773403736844,0.022170588359685224,0.08373413516715886,0.6125,0.3875,181,80,1,0.004991059988218992,0.0,shared_signal,1,train_oof,48,181,989,35,-0.4648925688953825,-0.29247375422072364,0.07718317380520036,-0.060428126350507726,-0.3714959728317686,-0.3714959728317686,0.0554598948876092,-0.1580180389720797,-0.5326936613646748,-0.2089989065085144,-0.36851545905673716,low,-1.6523635759899018,0.0625,0.0718232044198895,0.01820020222446916,train_oof,0.326280951184907,1,1,1,1,drop,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,316,30,0.15933387837832255,0.1437143510467995,0.01561952733152299,0.303048229425122,0.625,0.375,48,48,27,0.1867870319676526,0.19813486905429445,-0.011347837086641941,0.3849219010219469,0.6375,0.3625,181,80,1,-0.027453153589330037,-3.0,shared_signal,1,train_oof,48,181,989,35,-0.3367947634788016,-0.24728136636265324,0.06980587829283864,-0.22618070183213818,-0.5237601192162991,-0.4418362599868283,-0.0680740653806071,-0.1902940070847789,-0.419014720837549,-0.08439103180509899,-0.31746383965809705,low,-1.838458034511449,0.020833333333333332,0.04419889502762431,0.010111223458038422,train_oof,0.31546769373535116,1,1,0,1,drop,train_oof,0.3472293893676648
RFERF_LR_class_weight,RFERF,supervised,LR,class_weight,144,52,0.08008455928050941,0.014337293061890485,0.06574726621861891,0.0944218523423999,0.75,0.25,48,48,51,0.08944497397995464,0.020143723386864692,0.06930125059308997,0.10958869736681934,0.775,0.225,181,80,1,-0.009360414699445235,-1.0,shared_signal,1,train_oof,48,181,989,35,-0.3375379371397395,-0.22066771080576844,0.05794193252733114,-0.013216017382294137,-0.29777244860452734,-0.3539119618307093,-0.1667802510767694,-0.4336463429345617,-0.3834264007534043,-0.18686711423593033,-0.27833854680397496,low,-1.1560072910901178,0.0,0.011049723756906077,0.010111223458038422,train_oof,0.29979881517947754,1,1,0,1,drop,train_oof,0.3472293893676648
