feature,resolved_train_feature,resolved_monitor_feature,baseline_missing_rate,monitor_missing_rate,n_monitor_rows,n_pchart_alarm,n_gchart_alarm,spc_export_rank,anchor_rank,monitor_tier,source_type,overall_anchor_score,anchor_recommendation,recommendation,dominant_monitor_direction_all,mean_suggested_threshold,mean_tp_mean_positive_shap,mean_fp_mean_positive_shap,mean_tp_fp_shap_gap,appeared_in_topn_models,avg_rank,mean_tp_vs_tn_smd,mean_distribution_sep_score,mean_ks_stat,mean_wasserstein_distance,mean_tp_trigger_rate_all,mean_fp_trigger_rate_all,mean_tn_trigger_rate_all,has_missing_signal,dominant_missing_signal_type,n_corr_companions_095,has_interaction_support,best_pair_precision_lift,top_pair_rule_desc,normal_mean,normal_std,normal_median,normal_p01,normal_p05,normal_p25,normal_p50,normal_p75,normal_p95,normal_p99,normal_missing_rate,validated_anchor_rank,n_models_x,max_tp_mean_positive_shap,mean_tp_positive_push_rate,mean_fp_positive_push_rate,mean_tp_vs_fp_smd,avg_tp_trigger_rate,avg_fp_trigger_rate,avg_tn_trigger_rate,fp_evidence_coverage,dominant_monitor_direction,best_rank,worst_rank,avg_mean_positive_shap,max_mean_positive_shap,appeared_categories,appeared_feature_sets,tp_fp_ratio,score_tp_shap,score_gap,score_ratio,score_fp_penalty,final_candidate_score,tp_signal_available,gap_positive,ratio_pass,tp_fp_priority_candidate,redundancy_cluster_x,cluster_size_x,threshold_defined_rate,mean_median_gap,mean_p95_gap,score_model_signal,score_distribution_sep,score_stability_anchor,score_fp_penalty_anchor,n_models_y,direction_consistent_rate,mean_split_validation_score,validation_pass_rate,mean_smd_retention_score,mean_distribution_retention_score,mean_tp_trigger_retention_score,mean_fp_robustness_score,dominant_train_direction,dominant_test_direction,n_models,n_drop,n_false_positive_risk,n_monitor_first,n_review,recommendation_consistency_score,has_interaction_support_x,validated_anchor_score,split_hard_gate_pass,primary_pool_rank,final_anchor_recommendation,normal_n,anomaly_n,anomaly_mean,anomaly_median,mean_tp_missing_rate,mean_fp_missing_rate,mean_tn_missing_rate,mean_missing_tp_tn_gap,mean_missing_tp_fp_gap,overall_missing_rate,has_interaction_support_y,redundancy_cluster_y,cluster_size_y,spc_selection_tier,spc_export_selected
488,488,488,0.014365522745411013,0.01910828025477707,314,0,0,6,15,primary_anchor,raw_feature,0.4819703616398008,primary_anchor,monitor_first,low,-0.346240068041824,0.0866312152743914,0.0355701873220278,0.0429151878332849,1.0,9.0,-0.2833574987381887,0.2037854655711425,0.152120916626036,0.2103956902357359,0.2912131519274376,0.0744547720768392,0.1062123377059276,0,weak,0,0,14.952380952380953,488(low) AND 561(high),0.0116054643168231,0.9894190904408258,-0.0061666684153346,-1.395282106447686,-1.395282106447686,-0.7761973220191118,-0.0061666684153346,0.6229087621581202,1.84689764053197,2.394070833639874,0.0,6,8,0.2157808492351711,0.4569444444444444,0.3463056710589605,-0.4585008162727098,0.2912131519274376,0.0744547720768392,0.1062123377059276,0.875,low,9.0,9.0,0.2157808492351711,0.2157808492351711,supervised,RFEXGB,2.4355006761727838,0.1347078541197976,0.7074070240513683,0.2063478102511275,0.940240090654018,0.4013988199789569,1,1,1,1,C015,1.0,0.875,0.031131122402246,-0.3869489797704724,0.4013988199789569,0.2182478661914556,0.0,0.940240090654018,2.0,1.0,0.9385424310512496,1.0,0.9394230499268968,0.8147466742781013,1.0,1.0,low,low,8,6,0,0,2,0.75,0,0.4819703616398008,1,6.0,primary_anchor,1463,104,-0.1687222017096811,-0.1549038784922443,0.0,0.0277002028881728,0.0209749470545857,-0.0209749470545857,-0.0277002028881728,0.019108280254777,0.0,C015,1.0,Tier_A,1
