time_index,PCA_SPE,PCA_SPE_CL,PCA_SPE_UCL,PCA_SPE_beyond_UCL
126,0.028497437973969194,0.28440524484019153,2.520624977200375,0
127,0.3747147804547979,0.28440524484019153,2.520624977200375,0
128,2.5688894543792626,0.28440524484019153,2.520624977200375,1
129,0.1328411196823849,0.28440524484019153,2.520624977200375,0
130,0.04210662648785762,0.28440524484019153,2.520624977200375,0
131,0.22571716553040472,0.28440524484019153,2.520624977200375,0
132,0.011542565657644997,0.28440524484019153,2.520624977200375,0
133,0.005518521742066021,0.28440524484019153,2.520624977200375,0
134,0.030374369091516258,0.28440524484019153,2.520624977200375,0
135,0.050147313249393824,0.28440524484019153,2.520624977200375,0
136,0.7256404606592674,0.28440524484019153,2.520624977200375,0
137,0.35849940417123727,0.28440524484019153,2.520624977200375,0
138,1.6487598331282944,0.28440524484019153,2.520624977200375,0
139,0.1286671343173958,0.28440524484019153,2.520624977200375,0
140,0.652511530454472,0.28440524484019153,2.520624977200375,0
141,0.007426534837540174,0.28440524484019153,2.520624977200375,0
142,0.14307351055862086,0.28440524484019153,2.520624977200375,0
143,0.021108225105207223,0.28440524484019153,2.520624977200375,0
144,0.014799549582180957,0.28440524484019153,2.520624977200375,0
145,0.5982167023524473,0.28440524484019153,2.520624977200375,0
146,0.9209022119407038,0.28440524484019153,2.520624977200375,0
147,0.024222176969595877,0.28440524484019153,2.520624977200375,0
148,0.47588489271209095,0.28440524484019153,2.520624977200375,0
149,1.453887347729939,0.28440524484019153,2.520624977200375,0
150,0.1779304038459153,0.28440524484019153,2.520624977200375,0
151,0.003940149066375732,0.28440524484019153,2.520624977200375,0
152,0.0001094919603117219,0.28440524484019153,2.520624977200375,0
153,0.017468355525217298,0.28440524484019153,2.520624977200375,0
154,0.00237823234685717,0.28440524484019153,2.520624977200375,0
155,0.005788769646174526,0.28440524484019153,2.520624977200375,0
156,0.10812068814921605,0.28440524484019153,2.520624977200375,0
157,0.16770611158896329,0.28440524484019153,2.520624977200375,0
158,0.013277932011756158,0.28440524484019153,2.520624977200375,0
159,1.070161580959731,0.28440524484019153,2.520624977200375,0
160,0.4847964807526224,0.28440524484019153,2.520624977200375,0
161,0.3511192617286364,0.28440524484019153,2.520624977200375,0
162,0.5245690516797211,0.28440524484019153,2.520624977200375,0
163,0.0005296720337077429,0.28440524484019153,2.520624977200375,0
164,0.0360172358909752,0.28440524484019153,2.520624977200375,0
165,1.745002434238822,0.28440524484019153,2.520624977200375,0
166,0.0630413910992535,0.28440524484019153,2.520624977200375,0
167,0.3102997473051707,0.28440524484019153,2.520624977200375,0
168,0.1674858095873069,0.28440524484019153,2.520624977200375,0
169,0.02836386556966047,0.28440524484019153,2.520624977200375,0
170,0.0018570728971943375,0.28440524484019153,2.520624977200375,0
171,0.12168599608500538,0.28440524484019153,2.520624977200375,0
172,0.030135074755724373,0.28440524484019153,2.520624977200375,0
173,0.1315569036843816,0.28440524484019153,2.520624977200375,0
174,0.011779729660700547,0.28440524484019153,2.520624977200375,0
175,0.393748699217109,0.28440524484019153,2.520624977200375,0
176,0.03400448948105158,0.28440524484019153,2.520624977200375,0
177,0.07181382623841039,0.28440524484019153,2.520624977200375,0
178,0.6021632556183121,0.28440524484019153,2.520624977200375,0
179,0.011197384604927465,0.28440524484019153,2.520624977200375,0
180,0.41652320198145604,0.28440524484019153,2.520624977200375,0
181,0.2528880450115261,0.28440524484019153,2.520624977200375,0
182,0.022120780446595534,0.28440524484019153,2.520624977200375,0
183,0.0013074523888972332,0.28440524484019153,2.520624977200375,0
184,0.009357172422139534,0.28440524484019153,2.520624977200375,0
185,1.3033068860778643,0.28440524484019153,2.520624977200375,0
186,2.1306369034269816,0.28440524484019153,2.520624977200375,0
187,0.1057703535759031,0.28440524484019153,2.520624977200375,0
188,0.9445970027561628,0.28440524484019153,2.520624977200375,0
189,0.07185663434794548,0.28440524484019153,2.520624977200375,0
190,0.5422409920447206,0.28440524484019153,2.520624977200375,0
191,0.002327462737930829,0.28440524484019153,2.520624977200375,0
192,0.0005992698688679659,0.28440524484019153,2.520624977200375,0
193,0.1439969248054888,0.28440524484019153,2.520624977200375,0
194,0.16992305256689763,0.28440524484019153,2.520624977200375,0
195,2.511991912469583,0.28440524484019153,2.520624977200375,0
196,0.005682751196012837,0.28440524484019153,2.520624977200375,0
197,0.08443023870161143,0.28440524484019153,2.520624977200375,0
198,0.2610081092529097,0.28440524484019153,2.520624977200375,0
199,0.3826836488120016,0.28440524484019153,2.520624977200375,0
200,0.19945525794101202,0.28440524484019153,2.520624977200375,0
201,2.059837912513773,0.28440524484019153,2.520624977200375,0
202,0.011022070485605306,0.28440524484019153,2.520624977200375,0
203,0.0413909017254204,0.28440524484019153,2.520624977200375,0
204,0.28003367479490826,0.28440524484019153,2.520624977200375,0
205,0.15709778670444038,0.28440524484019153,2.520624977200375,0
206,0.15479026038238222,0.28440524484019153,2.520624977200375,0
207,0.043127901054467746,0.28440524484019153,2.520624977200375,0
208,0.1650831742715314,0.28440524484019153,2.520624977200375,0
209,0.8429327997715248,0.28440524484019153,2.520624977200375,0
210,0.0017989544597552564,0.28440524484019153,2.520624977200375,0
211,0.00022187885777694136,0.28440524484019153,2.520624977200375,0
212,0.039129113800406234,0.28440524484019153,2.520624977200375,0
213,0.037408838739992525,0.28440524484019153,2.520624977200375,0
214,0.6047746452330353,0.28440524484019153,2.520624977200375,0
215,0.04093961096388832,0.28440524484019153,2.520624977200375,0
216,0.6857181140697268,0.28440524484019153,2.520624977200375,0
217,0.03572774116559611,0.28440524484019153,2.520624977200375,0
218,0.9515001135416785,0.28440524484019153,2.520624977200375,0
219,0.2451040373014339,0.28440524484019153,2.520624977200375,0
220,0.019897282137082164,0.28440524484019153,2.520624977200375,0
221,0.017866003652350658,0.28440524484019153,2.520624977200375,0
222,0.0020130575736885792,0.28440524484019153,2.520624977200375,0
223,0.002747548580826456,0.28440524484019153,2.520624977200375,0
224,0.000514389990766233,0.28440524484019153,2.520624977200375,0
225,0.15257465647801302,0.28440524484019153,2.520624977200375,0
226,1.2881257972054292,0.28440524484019153,2.520624977200375,0
227,0.1174370840825109,0.28440524484019153,2.520624977200375,0
228,0.14348060393973455,0.28440524484019153,2.520624977200375,0
229,1.401094303814987,0.28440524484019153,2.520624977200375,0
230,0.02189134849174683,0.28440524484019153,2.520624977200375,0
231,0.051745851800485375,0.28440524484019153,2.520624977200375,0
232,0.01830678551895218,0.28440524484019153,2.520624977200375,0
233,0.43892861692115503,0.28440524484019153,2.520624977200375,0
234,0.07969645801737199,0.28440524484019153,2.520624977200375,0
235,0.06931601328891906,0.28440524484019153,2.520624977200375,0
236,2.302597159245608,0.28440524484019153,2.520624977200375,0
237,0.0989474480480917,0.28440524484019153,2.520624977200375,0
238,0.2704134830714989,0.28440524484019153,2.520624977200375,0
239,0.0496877115595869,0.28440524484019153,2.520624977200375,0
240,0.029574087237171753,0.28440524484019153,2.520624977200375,0
241,0.07611346035311292,0.28440524484019153,2.520624977200375,0
242,0.1519934346719582,0.28440524484019153,2.520624977200375,0
243,0.05545434542513669,0.28440524484019153,2.520624977200375,0
244,1.0379986546060387,0.28440524484019153,2.520624977200375,0
245,0.0716339356048274,0.28440524484019153,2.520624977200375,0
246,0.004687887680193297,0.28440524484019153,2.520624977200375,0
247,0.018036065628464087,0.28440524484019153,2.520624977200375,0
248,0.004090446760938004,0.28440524484019153,2.520624977200375,0
249,0.008690157569036778,0.28440524484019153,2.520624977200375,0
250,0.3680970767767748,0.28440524484019153,2.520624977200375,0
251,0.5762410037652441,0.28440524484019153,2.520624977200375,0
252,0.06579930608873298,0.28440524484019153,2.520624977200375,0
253,0.1879153553513003,0.28440524484019153,2.520624977200375,0
254,0.004630725512179357,0.28440524484019153,2.520624977200375,0
255,0.03912862492777428,0.28440524484019153,2.520624977200375,0
256,0.1289597816754128,0.28440524484019153,2.520624977200375,0
257,0.099267518462561,0.28440524484019153,2.520624977200375,0
258,0.06462179087160673,0.28440524484019153,2.520624977200375,0
259,0.1611642430181625,0.28440524484019153,2.520624977200375,0
260,0.03727453362441434,0.28440524484019153,2.520624977200375,0
261,0.2304090945906726,0.28440524484019153,2.520624977200375,0
262,0.33062793170325444,0.28440524484019153,2.520624977200375,0
263,0.06274774924337619,0.28440524484019153,2.520624977200375,0
264,0.014263497447588655,0.28440524484019153,2.520624977200375,0
265,0.05932955233311333,0.28440524484019153,2.520624977200375,0
266,0.7779976612375542,0.28440524484019153,2.520624977200375,0
267,0.14728523548979397,0.28440524484019153,2.520624977200375,0
268,0.13379393004215023,0.28440524484019153,2.520624977200375,0
269,0.05189894973654111,0.28440524484019153,2.520624977200375,0
270,0.20517291073173033,0.28440524484019153,2.520624977200375,0
271,0.06565518037600022,0.28440524484019153,2.520624977200375,0
272,0.11964962027950624,0.28440524484019153,2.520624977200375,0
273,0.068564456729568,0.28440524484019153,2.520624977200375,0
274,0.04303633675659168,0.28440524484019153,2.520624977200375,0
275,0.02812141960777352,0.28440524484019153,2.520624977200375,0
276,0.10201924028917383,0.28440524484019153,2.520624977200375,0
277,0.04723315942751329,0.28440524484019153,2.520624977200375,0
278,0.8061817351515453,0.28440524484019153,2.520624977200375,0
279,0.18741048714776162,0.28440524484019153,2.520624977200375,0
280,0.9478867898402074,0.28440524484019153,2.520624977200375,0
281,0.3745362452791708,0.28440524484019153,2.520624977200375,0
282,0.30902186403972914,0.28440524484019153,2.520624977200375,0
283,0.011579128188860963,0.28440524484019153,2.520624977200375,0
284,0.24782351104604697,0.28440524484019153,2.520624977200375,0
285,0.22399992551854542,0.28440524484019153,2.520624977200375,0
286,0.2943416279871658,0.28440524484019153,2.520624977200375,0
287,0.040605688989404476,0.28440524484019153,2.520624977200375,0
288,0.9602247322715612,0.28440524484019153,2.520624977200375,0
289,0.030225383671011165,0.28440524484019153,2.520624977200375,0
290,0.287393018374308,0.28440524484019153,2.520624977200375,0
291,0.27403007216660463,0.28440524484019153,2.520624977200375,0
292,0.00011103997655063228,0.28440524484019153,2.520624977200375,0
293,0.8583803676638239,0.28440524484019153,2.520624977200375,0
294,0.09647682887165039,0.28440524484019153,2.520624977200375,0
295,0.24787464111819876,0.28440524484019153,2.520624977200375,0
296,0.03492411281899109,0.28440524484019153,2.520624977200375,0
297,0.9250574853427048,0.28440524484019153,2.520624977200375,0
298,1.0515445587209935,0.28440524484019153,2.520624977200375,0
299,0.03322729357011499,0.28440524484019153,2.520624977200375,0
300,8.495858430618445e-05,0.28440524484019153,2.520624977200375,0
301,0.05107753892782637,0.28440524484019153,2.520624977200375,0
302,0.010376149714851476,0.28440524484019153,2.520624977200375,0
303,1.0177115659684368,0.28440524484019153,2.520624977200375,0
304,0.05157883238855978,0.28440524484019153,2.520624977200375,0
305,0.042940063149110204,0.28440524484019153,2.520624977200375,0
306,0.001471156593984004,0.28440524484019153,2.520624977200375,0
307,1.6951904231819113,0.28440524484019153,2.520624977200375,0
308,0.38555248648855284,0.28440524484019153,2.520624977200375,0
309,0.036432314523862086,0.28440524484019153,2.520624977200375,0
310,0.04683886285107732,0.28440524484019153,2.520624977200375,0
311,1.2469284131078433,0.28440524484019153,2.520624977200375,0
312,0.23686814160810074,0.28440524484019153,2.520624977200375,0
313,0.027562681353808263,0.28440524484019153,2.520624977200375,0
